time jobId jobSize runtime tasks user
403666 1225 3 730 935;780;474 1
403769 1226 7 613 831;472;633;902;385;738;329 6
404155 1227 6 687 500;1016;595;640;512;861 28
404345 1228 4 656 638;625;492;870 1
404374 1229 17 729 874;801;656;645;336;1123;867;798;129;602;981;226;1289;427;1042;1069;525 120
404671 1230 3 838 720;1013;780 1
404741 1231 7 608 385;636;938;702;857;361;378 53
405321 1232 1 823 823 158
405347 1233 9 560 745;491;212;447;327;110;1158;583;964 3
405355 1234 15 589 558;611;989;1088;1196;319;516;600;141;540;81;663;843;451;246 1
405715 1235 2 467 245;689 17
405822 1236 1 347 347 1
406254 1237 3 579 552;439;745 1
406756 1238 4 856 552;708;1238;925 1
406781 1239 16 534 771;774;304;140;499;320;104;351;381;1334;592;573;976;834;505;78 2
406798 1240 3 744 806;823;603 1
406861 1241 4 580 741;216;267;1095 2
407368 1242 7 617 1071;156;872;81;790;829;518 73
407384 1243 6 550 750;732;482;64;674;601 13
407602 1244 2 894 1266;521 7
407642 1245 2 675 508;842 130
407656 1246 1 816 816 3
408521 1247 16 807 997;1341;519;1063;390;581;255;631;1151;781;1369;594;900;800;767;767 13
411080 1248 2 868 492;1243 3
411144 1249 12 670 431;483;744;454;596;758;812;1042;1045;566;544;569 4
411176 1250 6 518 77;548;932;114;294;1145 1
411217 1251 4 643 911;707;851;102 5
411251 1252 3 728 576;763;846 13
412441 1253 5 836 1285;1089;268;848;690 2
412992 1254 18 590 487;598;227;813;75;992;427;865;210;1142;1133;814;203;200;896;851;139;540 144
413872 1255 11 574 385;72;634;529;484;102;816;992;540;846;912 1
414125 1256 1 1002 1002 36
414839 1257 1 260 260 112
418021 1258 3 767 922;865;515 235
418121 1259 5 432 730;138;327;180;786 5
418233 1260 5 913 360;665;1296;1125;1118 22
418349 1261 1 825 825 1
419308 1262 4 330 526;210;382;201 85
419436 1263 6 472 308;445;887;145;511;535 89
419904 1264 8 416 227;487;424;413;484;242;699;353 9
420145 1265 10 866 1139;1166;669;990;987;750;995;865;276;821 1
420206 1266 3 738 504;823;887 2
421427 1267 8 551 1193;344;698;103;469;422;573;604 1
422214 1268 2 651 824;478 3
422551 1269 1 828 828 1
423193 1270 7 546 581;829;253;529;535;954;140 8
423214 1271 3 526 485;756;338 176
423576 1272 3 379 531;240;366 2
423752 1273 4 810 746;1367;799;327 2
423881 1274 8 873 423;415;1220;1156;489;1355;1133;790 3
424217 1275 5 532 533;612;363;263;890 1
424271 1276 2 368 145;590 53
424588 1277 18 708 1167;178;523;1424;100;610;734;401;490;1174;358;396;390;1460;833;543;1332;637 6
424657 1278 7 514 907;117;1199;272;202;237;662 1
424907 1279 22 632 701;494;518;396;591;218;571;828;483;910;413;658;996;1347;819;117;113;835;165;1320;551;862 6
425004 1280 4 880 953;653;559;1355 1
425767 1281 3 807 876;1151;395 10
425799 1282 6 824 1203;419;859;493;1255;718 89
427514 1283 1 232 232 45
427721 1284 5 615 1080;945;645;104;299 11
428071 1285 2 1153 1205;1101 1
430831 1286 2 576 706;446 2
432398 1287 2 980 753;1206 12
434368 1288 3 242 159;381;187 7
434530 1289 2 522 678;367 47
441276 1290 2 775 1267;283 2
443830 1291 4 1023 1323;1033;514;1223 12
448380 1292 5 849 941;860;994;249;1203 1
452837 1293 4 823 343;1091;1308;551 7
452841 1294 11 617 843;287;745;412;488;653;808;286;416;602;1246 3
453033 1295 5 831 607;997;771;1021;757 1
453065 1296 3 772 996;613;707 5
453136 1297 10 741 775;452;729;476;876;355;684;987;1343;729 1
453209 1298 3 778 867;878;589 1
453417 1299 10 680 1043;232;699;483;1417;422;680;420;832;567 1
453427 1300 4 264 407;259;176;216 1
453469 1301 5 467 410;822;798;239;68 7
453506 1302 2 602 598;606 1
453582 1303 1 975 975 115
453687 1304 8 608 592;616;506;700;171;937;556;782 17
453716 1305 5 747 369;562;957;952;896 1
453791 1306 3 661 508;740;735 1
453949 1307 2 418 748;89 1
453991 1308 8 592 432;1002;1444;599;157;249;512;344 1
454153 1309 2 561 784;338 7
454168 1310 3 655 237;860;869 2
454727 1311 16 566 1225;1004;951;121;1061;610;263;404;890;295;659;128;207;116;651;476 45
454732 1312 1 599 599 134
454952 1313 2 380 599;160 205
454964 1314 5 777 728;1024;142;583;1408 4
455115 1315 3 911 481;1060;1192 7
455145 1316 2 931 1093;769 146
455181 1317 3 735 495;869;842 31
455188 1318 1 406 406 3
455199 1319 2 756 257;1256 29
455208 1320 3 734 684;768;749 4
455241 1321 10 805 1178;708;1007;548;125;677;844;1352;881;733 1
455268 1322 2 242 384;100 221
455277 1323 1 1198 1198 78
455306 1324 3 477 551;323;558 5
455394 1325 2 838 551;1124 5
455397 1326 4 707 653;525;1241;410 25
455638 1327 18 628 859;357;656;1096;475;127;961;1106;774;620;829;379;401;682;85;816;647;427 5
455690 1328 5 754 475;500;481;1351;963 25
455933 1329 10 636 466;495;681;710;753;514;256;648;910;925 1
456226 1330 2 491 483;499 26
456433 1331 2 1110 724;1497 19
456452 1332 2 411 569;253 4
456476 1333 4 409 684;193;238;521 22
456568 1334 3 832 736;848;912 5
456681 1335 8 847 436;887;1223;798;1114;364;1209;745 3
456695 1336 3 673 313;868;837 7
456827 1337 4 774 729;888;632;849 1
456922 1338 2 514 663;365 4
457036 1339 3 577 120;150;1460 64
457043 1340 9 488 409;844;835;251;209;457;599;358;428 11
457167 1341 4 504 460;348;639;567 3
457224 1342 5 538 269;572;583;408;858 151
457304 1343 2 582 886;279 95
457448 1344 4 589 274;1118;700;265 2
457767 1345 1 436 436 6
457776 1346 6 373 472;770;447;87;123;341 7
457796 1347 4 600 192;445;434;1330 132
457804 1348 2 686 550;823 1
457833 1349 2 568 239;897 3
457978 1350 6 830 74;1333;822;670;1105;973 19
458072 1351 1 498 498 1
458242 1352 5 681 579;1034;572;1121;99 2
458286 1353 8 654 1113;772;821;292;1166;297;498;275 3
458351 1354 6 830 551;973;741;1071;604;1037 1
458378 1355 3 791 782;764;827 1
458873 1356 3 287 98;263;501 223
458992 1357 7 583 723;830;647;634;67;1097;84 7
459075 1358 3 669 659;842;507 1
459281 1359 5 690 1306;324;679;134;1007 3
459305 1360 13 710 1048;424;559;1157;702;886;338;600;1136;631;316;1020;418 7
459459 1361 4 762 871;1145;918;113 1
459722 1362 2 741 237;1245 32
459766 1363 5 581 135;115;401;1298;957 2
459868 1364 4 658 430;883;350;970 309
459982 1365 2 798 958;639 3
460064 1366 2 1042 1068;1017 5
460757 1367 14 550 276;644;242;893;1007;891;441;677;347;337;88;464;395;998 1
460887 1368 2 928 707;1149 10
461200 1369 2 504 351;658 1
461373 1370 5 514 152;611;936;402;467 12
461755 1371 2 1028 1046;1009 1
462015 1372 4 612 1050;652;240;506 6
462030 1373 5 669 536;345;712;1052;699 259
462327 1374 18 668 764;190;599;379;757;314;379;330;1130;1015;1146;816;267;396;1277;594;842;827 7
462400 1375 4 614 720;417;480;838 2
462448 1376 3 587 1013;331;417 2
462471 1377 3 906 752;1371;595 5
462501 1378 4 660 165;637;1360;476 1
462506 1379 1 380 380 12
462837 1380 9 748 691;1290;802;932;201;794;893;591;538 2
462923 1381 9 560 1192;644;357;828;226;178;636;631;348 1
463003 1382 15 662 1078;577;1295;1178;219;1084;495;381;394;185;862;66;565;948;599 2
463029 1383 11 754 927;450;708;846;1056;565;195;132;1047;1010;1358 2
463049 1384 3 601 469;664;671 5
463150 1385 7 764 949;356;482;977;1147;1038;397 4
463204 1386 10 682 828;1038;1459;322;1121;509;293;730;447;76 5
463362 1387 2 1302 1387;1216 1
463427 1388 2 274 394;154 1
463556 1389 2 714 873;554 3
463635 1390 4 597 305;111;500;1473 329
463670 1391 4 890 364;1234;1267;697 29
463772 1392 7 482 676;376;101;957;107;530;624 5
464490 1393 7 572 474;1084;799;380;217;591;459 3
465113 1394 6 699 1139;637;532;926;293;669 93
465152 1395 3 535 777;213;616 67
465171 1396 3 752 1118;710;428 35
465238 1397 11 574 614;1092;1028;592;427;104;209;484;929;569;266 36
465290 1398 1 795 795 3
465405 1399 5 435 326;404;561;407;479 301
465466 1400 1 1047 1047 251
465501 1401 3 715 294;685;1167 1
465736 1402 2 756 578;933 1
465756 1403 2 1008 1011;1004 1
465825 1404 17 576 310;1203;786;452;888;215;1107;468;519;377;847;101;506;825;241;351;601 2
465848 1405 3 669 356;595;1056 1
465880 1406 2 701 824;578 279
466894 1407 2 498 746;251 1
467090 1408 5 495 632;585;811;222;227 2
467213 1409 17 676 134;446;238;1216;1128;183;542;667;542;774;765;928;1084;789;1021;309;723 3
467359 1410 3 536 527;221;861 1
467455 1411 2 296 308;285 3
467518 1412 2 593 178;1008 11
468752 1413 2 930 1048;811 5
468790 1414 9 613 514;510;569;174;1291;800;154;1154;350 36
469093 1415 4 761 1175;955;661;253 1
469123 1416 2 1093 800;1386 17
469254 1417 4 729 485;605;680;1147 2
469336 1418 7 729 725;971;456;66;1026;391;1469 2
469370 1419 4 382 117;333;237;841 1
469458 1420 1 76 76 13
470622 1421 2 493 368;618 55
470870 1422 3 728 660;387;1137 1
470901 1423 2 456 681;230 2
471089 1424 2 522 887;156 3
471099 1425 8 714 961;668;606;515;641;719;712;893 7
471304 1426 4 417 286;811;158;412 19
471400 1427 1 199 199 50
471709 1428 17 791 643;689;611;684;1448;1018;812;1072;218;1004;1240;557;362;1180;1035;770;97 1
471765 1429 4 889 648;964;1127;818 18
472121 1430 2 1057 736;1378 1
472399 1431 3 853 1101;921;538 26
472769 1432 5 586 1162;590;97;549;533 56
472802 1433 1 674 674 2
473606 1434 3 872 916;485;1216 2
474150 1435 3 515 757;470;319 10
474180 1436 1 740 740 53
474795 1437 4 900 1262;1018;933;385 2
474884 1438 1 333 333 2
474954 1439 3 793 1017;254;1109 3
475258 1440 2 713 710;716 1
475306 1441 4 634 486;1106;336;606 289
476501 1442 22 640 943;745;158;1245;971;1073;195;192;662;695;80;304;638;676;457;624;739;678;173;816;889;1138 8
476552 1443 7 655 920;1068;847;1140;254;134;222 1
476600 1444 2 515 642;388 35
476869 1445 3 474 534;497;392 1
477041 1446 1 614 614 10
477472 1447 3 803 1205;628;577 2
478080 1448 2 870 685;1054 41
478367 1449 2 492 439;546 80
478617 1450 5 574 194;798;601;292;986 1
478673 1451 5 1041 1005;700;1338;1390;772 12
479291 1452 3 627 292;719;871 20
479360 1453 4 596 551;971;228;636 2
480086 1454 11 605 270;765;1495;823;717;288;309;707;509;322;454 2
480120 1455 7 398 271;213;397;93;427;753;632 8
480160 1456 5 446 477;798;483;246;227 1
480321 1457 5 390 978;370;175;197;228 65
480358 1458 3 702 311;846;949 10
480375 1459 3 1107 891;1452;979 2
480416 1460 4 448 543;505;413;333 1
480598 1461 2 256 61;451 50
480682 1462 4 708 394;759;1485;196 1
480689 1463 7 640 618;842;637;728;611;533;514 4
480714 1464 3 862 509;1205;872 29
480985 1465 10 699 513;595;450;512;858;1156;679;591;592;1042 1
481024 1466 3 908 1166;1170;387 1
481042 1467 3 841 850;926;746 257
481145 1468 15 764 950;148;650;800;951;962;1043;598;633;290;1406;1018;480;557;969 26
481335 1469 1 512 512 1
481456 1470 3 497 104;783;604 5
481908 1471 1 604 604 2
481969 1472 4 801 66;1286;961;890 1
482044 1473 5 653 777;444;317;1028;699 23
482237 1474 3 672 498;1068;449 3
482651 1475 2 268 378;158 1
482838 1476 2 644 501;786 15
482928 1477 2 669 373;965 117
482977 1478 10 782 554;654;1004;1289;98;1176;423;781;1417;421 1
483084 1479 4 668 568;701;894;510 1
483388 1480 1 919 919 5
483420 1481 3 1057 703;1338;1131 1
483629 1482 5 904 946;466;1129;642;1339 253
483640 1483 3 773 893;110;1315 360
483676 1484 4 612 930;671;676;171 6
483783 1485 3 901 427;1192;1084 1
483855 1486 3 796 886;984;517 31
483898 1487 1 406 406 1
483938 1488 4 764 711;522;1193;629 38
484080 1489 2 663 493;833 296
484088 1490 4 815 798;959;351;1151 1
484521 1491 6 872 1219;505;500;756;1272;983 4
484946 1492 4 527 503;244;888;474 16
484973 1493 2 470 215;725 29
484987 1494 2 462 581;344 37
485000 1495 2 1025 863;1187 14
485311 1496 8 586 476;366;110;892;424;1201;631;588 42
485495 1497 2 809 1008;610 30
485869 1498 2 516 160;872 2
485879 1499 3 601 909;681;214 2
486754 1500 6 862 1201;646;704;879;882;860 1
486873 1501 3 821 436;820;1206 1
488146 1502 7 631 906;300;763;338;1144;393;574 6
488606 1503 2 672 905;440 36
488654 1504 3 674 765;893;364 7
488699 1505 6 603 571;622;498;161;992;772 211
492397 1506 2 846 450;1243 51
492478 1507 4 635 430;1453;263;393 14
492524 1508 3 655 125;727;1114 8
492956 1509 2 554 411;696 1
493662 1510 6 913 855;811;652;821;872;1467 17
493818 1511 2 644 212;1075 1
494858 1512 9 549 201;539;705;195;606;594;875;509;714 1
495044 1513 3 720 638;834;687 1
495380 1514 2 957 1196;718 2
495445 1515 2 218 309;126 3
496002 1516 4 512 1087;256;599;108 2
496400 1517 4 540 1001;421;240;499 48
496439 1518 1 134 134 1
496701 1519 2 866 987;745 150
496860 1520 3 802 1342;224;840 168
496896 1521 8 758 634;524;703;1054;1033;621;1137;359 1
496931 1522 2 575 591;559 1
497855 1523 2 838 728;948 3
498480 1524 2 754 889;619 4
499289 1525 5 552 254;441;1215;779;70 2
499574 1526 2 306 515;98 4
501309 1527 8 730 1086;508;110;943;1426;849;603;314 32
501747 1528 5 692 378;737;674;953;720 41
503558 1529 12 518 626;626;290;682;495;663;254;241;150;921;816;449 4
504596 1530 4 501 380;262;284;1078 1
504755 1531 1 861 861 10
504793 1532 3 160 106;252;121 3
506113 1533 1 1062 1062 1
506715 1534 7 589 374;163;634;653;661;730;905 7
507302 1535 2 457 144;770 3
507697 1536 5 387 570;318;428;71;548 6
507875 1537 7 788 1158;1456;389;690;851;273;696 2
508199 1538 3 804 247;827;1339 8
508348 1539 2 942 1489;394 1
509078 1540 3 589 252;989;527 1
509221 1541 2 414 438;391 2
510191 1542 6 535 387;506;1058;207;444;606 2
510832 1543 2 1038 995;1080 170
511389 1544 3 443 304;519;505 2
513170 1545 2 738 579;898 195
515440 1546 6 533 953;666;808;258;351;163 187
516741 1547 1 234 234 1
516791 1548 2 900 369;1430 1
517328 1549 4 940 436;886;1051;1389 1
517451 1550 5 611 285;664;793;716;595 319
520639 1551 4 435 284;639;674;142 124
521673 1552 2 644 972;316 3
521786 1553 2 775 509;1041 1
523234 1554 2 1062 678;1447 7
529130 1555 6 612 359;615;712;420;662;905 13
533380 1556 8 682 593;360;455;819;1018;253;1154;802 68
545407 1557 2 845 627;1063 4
545459 1558 4 696 655;554;1269;307 1
545612 1559 2 690 959;422 1
545710 1560 8 753 1058;199;683;692;1139;1024;698;528 3
545756 1561 3 653 595;703;661 2
545920 1562 20 641 1006;548;379;838;85;585;498;542;603;879;1358;1135;257;1182;342;552;578;513;443;505 12
545926 1563 13 769 1124;1059;418;871;445;655;264;683;768;180;1140;996;1393 3
546024 1564 3 736 698;197;1312 2
546484 1565 2 452 334;570 13
546590 1566 3 632 761;550;584 2
546663 1567 2 454 688;219 30
546832 1568 7 564 398;700;763;767;524;71;724 5
546860 1569 3 1006 982;1053;984 1
547188 1570 3 797 521;1235;634 1
547210 1571 4 816 1089;503;667;1003 3
548360 1572 4 600 591;671;420;719 10
548478 1573 17 810 1228;930;639;165;749;1485;1115;750;447;71;1134;816;1080;406;725;1076;947 1
548526 1574 1 344 344 1
548750 1575 3 755 1193;477;595 3
548879 1576 11 615 567;826;820;74;534;971;556;858;272;466;823 255
549088 1577 6 679 112;466;1411;785;481;817 1
549215 1578 1 925 925 2
549226 1579 2 714 265;1163 2
549233 1580 3 646 282;1135;520 7
549333 1581 2 215 263;167 1
549724 1582 2 640 520;761 25
551122 1583 9 742 647;317;1278;875;1025;1044;548;705;240 105
551200 1584 1 437 437 1
551212 1585 1 625 625 104
551270 1586 2 907 866;948 1
551395 1587 8 627 845;788;246;672;951;597;320;594 227
551619 1588 2 845 854;836 1
551942 1589 2 675 611;739 217
551987 1590 12 467 477;771;450;298;926;274;181;118;1234;130;163;583 2
552275 1591 3 539 848;318;451 1
552397 1592 4 574 481;645;841;330 4
552545 1593 5 777 1194;638;597;72;1382 5
554198 1594 42 606 487;489;889;719;907;454;241;501;300;1115;944;487;701;917;223;709;189;483;1105;270;602;848;531;636;604;347;780;1276;473;657;134;411;1482;425;618;375;317;814;740;231;326;709 1
554241 1595 6 669 1292;540;493;609;379;700 7
554344 1596 4 641 423;564;847;730 49
554573 1597 9 795 464;552;518;852;691;777;1103;1135;1066 41
554674 1598 5 975 923;1057;1464;445;986 35
554804 1599 12 484 117;693;660;492;104;223;135;240;1165;780;422;781 1
554817 1600 3 626 825;329;723 10
554986 1601 18 491 324;895;320;516;712;182;566;771;100;537;237;409;532;443;746;443;702;398 1
555050 1602 2 700 1102;298 46
555432 1603 2 678 687;669 2
555491 1604 1 1129 1129 2
555712 1605 3 312 266;362;307 6
555759 1606 2 932 880;983 211
555813 1607 2 701 663;739 1
556024 1608 3 938 872;1275;667 7
556040 1609 4 668 488;261;1282;642 192
556045 1610 5 444 716;511;443;281;268 106
556111 1611 3 788 641;658;1066 1
556172 1612 5 540 651;514;327;470;737 1
556207 1613 24 676 427;170;232;357;450;816;863;1222;73;912;680;426;1324;185;476;1117;1358;815;1146;604;316;349;672;1238 41
556250 1614 37 660 513;306;1205;1143;757;341;370;409;604;1031;346;184;385;400;1110;1451;533;591;300;661;974;197;517;593;765;1123;474;177;339;890;288;509;1256;772;916;1457;532 1
556390 1615 28 683 811;985;580;720;116;702;376;438;705;1071;1030;1459;923;1023;258;1020;343;844;850;143;963;664;780;294;517;198;254;1046 1
556444 1616 5 661 383;1359;734;284;546 63
556710 1617 12 687 500;292;888;991;293;791;507;401;736;489;1386;972 1
557157 1618 7 526 161;523;570;577;1047;326;476 1
557252 1619 2 371 133;609 16
557291 1620 7 451 282;211;533;816;326;879;109 2
557309 1621 3 549 746;521;380 2
557447 1622 5 926 627;838;963;1205;998 5
557594 1623 3 647 731;811;399 31
557603 1624 2 1020 1139;901 26
557612 1625 2 800 730;869 6
557637 1626 1 835 835 1
557796 1627 5 619 422;187;365;729;1390 50
557920 1628 3 546 542;332;765 1
558047 1629 2 744 458;1031 20
558156 1630 3 927 1171;753;857 3
558229 1631 3 537 735;632;243 154
558576 1632 1 1062 1062 4
558967 1633 1 953 953 9
559023 1634 3 438 287;792;234 6
559311 1635 2 978 1070;887 1
559360 1636 4 580 615;397;1004;306 1
559479 1637 2 502 564;439 9
559554 1638 2 622 661;584 2
559626 1639 2 204 105;302 1
559900 1640 4 496 296;273;707;708 1
559909 1641 6 1083 1485;750;1027;1089;1151;994 363
560335 1642 13 769 866;94;856;1307;499;365;911;722;1404;816;1312;280;564 3
560498 1643 2 593 799;387 2
560516 1644 19 644 420;884;123;657;668;722;461;1443;379;881;693;655;854;404;193;1310;461;828;205 3
560536 1645 4 871 64;935;1216;1268 16
560668 1646 2 274 248;301 166
561336 1647 3 1098 740;1331;1223 15
561359 1648 2 651 829;473 6
561873 1649 2 351 182;520 2
562025 1650 1 809 809 1
562945 1651 2 930 1186;674 1
563052 1652 4 281 69;600;384;72 28
563088 1653 3 586 272;225;1261 2
563099 1654 11 418 482;68;486;212;877;265;85;729;334;209;846 9
563312 1655 4 784 1206;810;648;472 14
563379 1656 2 894 441;1348 25
563984 1657 7 599 798;602;316;840;1013;237;387 1
564021 1658 2 251 345;157 41
564094 1659 2 358 248;467 2
564283 1660 26 714 323;254;1146;480;1335;613;731;280;1269;239;269;629;296;767;387;426;344;898;928;297;1219;935;1166;1026;1097;1210 1
564344 1661 7 543 297;362;839;529;111;1343;320 1
564397 1662 2 853 870;836 6
564489 1663 2 664 563;764 2
564754 1664 2 746 1000;493 5
564972 1665 40 695 1265;608;534;714;1204;164;770;874;163;436;771;881;569;1130;1108;751;540;258;476;396;518;757;1389;734;151;220;891;865;484;1010;567;476;265;780;1435;1246;715;322;1017;357 1
565180 1666 14 740 1446;1330;1143;462;1392;947;317;260;240;1064;694;454;171;439 1
565310 1667 10 546 1028;418;661;231;584;110;1069;131;414;813 13
565816 1668 1 755 755 1
565997 1669 4 581 627;193;1171;333 3
566053 1670 3 479 325;358;755 28
566101 1671 1 357 357 8
566620 1672 2 224 351;98 1
566661 1673 2 932 1045;818 1
567368 1674 2 518 956;81 5
567577 1675 8 806 1193;757;831;864;681;522;1030;573 75
567623 1676 4 588 459;1124;84;685 1
567647 1677 11 716 727;970;1400;345;955;113;839;88;1311;455;675 22
567839 1678 37 695 631;922;538;452;886;683;411;215;246;379;1051;683;1067;1024;363;287;645;968;1142;550;97;973;517;867;631;1210;285;1304;211;817;572;1187;503;687;1254;755;690 1
568074 1679 12 599 345;481;579;315;263;846;954;627;653;294;1385;449 7
569071 1680 1 766 766 2
569155 1681 1 1350 1350 1
569214 1682 9 758 1122;889;114;603;1141;848;607;694;803 2
569630 1683 2 296 458;134 4
570253 1684 4 790 573;970;655;960 2
570316 1685 3 927 864;932;985 3
570492 1686 3 407 636;81;505 33
570545 1687 3 444 320;160;852 92
570831 1688 7 803 791;295;826;1333;592;1156;626 27
570842 1689 1 869 869 5
570885 1690 1 256 256 4
571142 1691 2 600 544;655 2
571300 1692 1 141 141 38
571633 1693 12 572 910;190;411;848;688;192;196;1285;150;836;209;955 1
571655 1694 8 521 1030;483;224;765;260;444;445;514 25
571752 1695 9 609 654;505;844;552;224;308;602;1007;789 1
572188 1696 10 798 737;1354;1059;412;302;626;590;650;865;1380 7
572327 1697 2 664 936;391 4
572589 1698 4 867 1125;1326;227;790 2
572626 1699 2 816 1158;475 2
572860 1700 3 747 768;317;1157 2
573067 1701 2 1115 1051;1179 1
573088 1702 3 682 858;671;516 3
573258 1703 15 715 871;849;978;663;769;899;408;166;600;421;1232;899;461;550;961 1
573427 1704 1 613 613 25
573497 1705 5 621 173;377;1217;704;633 21
573509 1706 17 698 584;191;128;506;416;250;920;624;485;573;1276;947;509;1380;1189;886;1000 42
573563 1707 3 767 920;757;624 3
574015 1708 47 725 811;987;888;1161;1018;314;1129;461;589;714;632;998;581;397;547;721;1361;1214;1062;873;658;314;228;597;1101;448;910;156;555;436;281;623;1219;462;676;312;419;1089;954;448;794;858;1421;1161;793;543;168 4
574120 1709 5 649 428;500;835;1138;342 1
574257 1710 3 528 202;582;799 49
574424 1711 5 597 652;940;507;225;660 2
574488 1712 4 759 482;664;887;1002 6
574532 1713 4 658 226;1240;434;731 1
574655 1714 2 521 924;118 5
575121 1715 6 661 1066;254;379;526;1381;359 12
575941 1716 1 263 263 6
576072 1717 5 764 967;910;1019;555;370 1
576146 1718 5 583 845;491;912;450;218 1
576353 1719 2 1106 841;1370 11
579882 1720 2 786 687;885 354
579902 1721 5 513 693;784;369;290;431 4
580397 1722 3 443 357;400;572 1
580651 1723 2 262 68;455 1
580733 1724 5 677 1112;1043;62;500;670 63
580874 1725 2 298 279;316 19
580961 1726 26 656 696;406;620;872;262;409;1269;608;573;1188;1023;482;281;775;1245;529;388;856;550;1046;137;858;684;172;299;839 1
581915 1727 8 671 893;397;652;602;524;90;1445;765 130
582250 1728 2 1027 929;1125 1
582307 1729 3 809 923;109;1396 2
589072 1730 2 962 861;1062 92
589407 1731 1 767 767 30
589468 1732 1 1060 1060 1
591606 1733 2 289 83;495 4
591658 1734 2 786 1145;427 9
591856 1735 3 711 527;232;1374 243
592071 1736 4 979 923;744;1315;934 3
593181 1737 7 457 495;309;390;421;216;1012;356 26
593232 1738 16 652 140;750;264;385;671;247;470;472;754;862;1008;1175;789;230;926;1286 3
593623 1739 17 660 869;1097;653;300;520;850;1456;657;384;492;151;493;1199;522;107;331;1140 16
596702 1740 4 200 235;182;280;103 1
597004 1741 5 823 145;982;693;939;1355 5
597838 1742 7 952 869;569;1347;1227;1035;807;808 6
598230 1743 6 680 530;833;187;671;1241;615 1
598272 1744 5 746 699;1063;410;363;1197 3
598566 1745 5 586 129;769;792;767;471 101
600466 1746 2 684 1065;304 1
605790 1747 1 436 436 8
