taskId time jobId jobSize runtime user peer TraceID Cluster.IAT Cluster.RT
2792754 433765 852 13193 3295 86 9 gwa-t3 C3 C4
2792755 433765 852 13193 5871 86 9 gwa-t3 C3 C4
2792756 433765 852 13193 6122 86 9 gwa-t3 C3 C4
2792757 433765 852 13193 1648 86 9 gwa-t3 C3 C4
2792758 433765 852 13193 3163 86 9 gwa-t3 C3 C4
2792759 433765 852 13193  973 86 9 gwa-t3 C3 C4
2792760 433765 852 13193 3364 86 9 gwa-t3 C3 C4
2792761 433765 852 13193  498 86 9 gwa-t3 C3 C4
2792762 433765 852 13193 3430 86 9 gwa-t3 C3 C4
2792763 433765 852 13193  200 86 9 gwa-t3 C3 C4
2792764 433765 852 13193 3903 86 9 gwa-t3 C3 C4
2792765 433765 852 13193 3158 86 9 gwa-t3 C3 C4
2792766 433765 852 13193 2554 86 9 gwa-t3 C3 C4
2792767 433765 852 13193  186 86 9 gwa-t3 C3 C4
2792768 433765 852 13193 5596 86 9 gwa-t3 C3 C4
2792769 433765 852 13193 1489 86 9 gwa-t3 C3 C4
2792770 433765 852 13193 2830 86 9 gwa-t3 C3 C4
2792771 433765 852 13193 1789 86 9 gwa-t3 C3 C4
2792772 433765 852 13193 3642 86 9 gwa-t3 C3 C4
2792773 433765 852 13193  373 86 9 gwa-t3 C3 C4
2792774 433765 852 13193 7008 86 9 gwa-t3 C3 C4
2792775 433765 852 13193 1107 86 9 gwa-t3 C3 C4
2792776 433765 852 13193 3585 86 9 gwa-t3 C3 C4
2792777 433765 852 13193  512 86 9 gwa-t3 C3 C4
2792778 433765 852 13193 3535 86 9 gwa-t3 C3 C4
2792779 433765 852 13193  694 86 9 gwa-t3 C3 C4
2792780 433765 852 13193  687 86 9 gwa-t3 C3 C4
2792781 433765 852 13193 4254 86 9 gwa-t3 C3 C4
2792782 433765 852 13193 2798 86 9 gwa-t3 C3 C4
2792783 433765 852 13193 2668 86 9 gwa-t3 C3 C4
2792784 433765 852 13193 2511 86 9 gwa-t3 C3 C4
2792785 433765 852 13193  813 86 9 gwa-t3 C3 C4
2792786 433765 852 13193 5409 86 9 gwa-t3 C3 C4
2792787 433765 852 13193  648 86 9 gwa-t3 C3 C4
2792788 433765 852 13193 2816 86 9 gwa-t3 C3 C4
2792789 433765 852 13193 2267 86 9 gwa-t3 C3 C4
2792790 433765 852 13193 6409 86 9 gwa-t3 C3 C4
2792791 433765 852 13193  553 86 9 gwa-t3 C3 C4
2792792 433765 852 13193  805 86 9 gwa-t3 C3 C4
2792793 433765 852 13193 4324 86 9 gwa-t3 C3 C4
2792794 433765 852 13193 3739 86 9 gwa-t3 C3 C4
2792795 433765 852 13193 3290 86 9 gwa-t3 C3 C4
2792796 433765 852 13193 4158 86 9 gwa-t3 C3 C4
2792797 433765 852 13193 3101 86 9 gwa-t3 C3 C4
2792798 433765 852 13193 5814 86 9 gwa-t3 C3 C4
2792799 433765 852 13193  863 86 9 gwa-t3 C3 C4
2792800 433765 852 13193 6397 86 9 gwa-t3 C3 C4
2792801 433765 852 13193 4697 86 9 gwa-t3 C3 C4
2792802 433765 852 13193 4651 86 9 gwa-t3 C3 C4
2792803 433765 852 13193 6536 86 9 gwa-t3 C3 C4
2792804 433765 852 13193 4143 86 9 gwa-t3 C3 C4
2792805 433765 852 13193 2498 86 9 gwa-t3 C3 C4
2792806 433765 852 13193 2184 86 9 gwa-t3 C3 C4
2792807 433765 852 13193 2474 86 9 gwa-t3 C3 C4
2792808 433765 852 13193 2367 86 9 gwa-t3 C3 C4
2792809 433765 852 13193 3838 86 9 gwa-t3 C3 C4
2792810 433765 852 13193 1278 86 9 gwa-t3 C3 C4
2792811 433765 852 13193 6362 86 9 gwa-t3 C3 C4
2792812 433765 852 13193 3600 86 9 gwa-t3 C3 C4
2792813 433765 852 13193 1855 86 9 gwa-t3 C3 C4
2792814 433765 852 13193 2846 86 9 gwa-t3 C3 C4
2792815 433765 852 13193 2917 86 9 gwa-t3 C3 C4
2792816 433765 852 13193 3515 86 9 gwa-t3 C3 C4
2792817 433765 852 13193 1781 86 9 gwa-t3 C3 C4
2792818 433765 852 13193 3098 86 9 gwa-t3 C3 C4
2792819 433765 852 13193 1959 86 9 gwa-t3 C3 C4
2792820 433765 852 13193 4692 86 9 gwa-t3 C3 C4
2792821 433765 852 13193  617 86 9 gwa-t3 C3 C4
2792822 433765 852 13193 4549 86 9 gwa-t3 C3 C4
2792823 433765 852 13193 5510 86 9 gwa-t3 C3 C4
2792824 433765 852 13193 1947 86 9 gwa-t3 C3 C4
2792825 433765 852 13193 1495 86 9 gwa-t3 C3 C4
2792826 433765 852 13193  943 86 9 gwa-t3 C3 C4
2792827 433765 852 13193 2905 86 9 gwa-t3 C3 C4
2792828 433765 852 13193 1538 86 9 gwa-t3 C3 C4
2792829 433765 852 13193 1288 86 9 gwa-t3 C3 C4
2792830 433765 852 13193 2869 86 9 gwa-t3 C3 C4
2792831 433765 852 13193 2303 86 9 gwa-t3 C3 C4
2792832 433765 852 13193 5245 86 9 gwa-t3 C3 C4
2792833 433765 852 13193 1688 86 9 gwa-t3 C3 C4
2792834 433765 852 13193  362 86 9 gwa-t3 C3 C4
2792835 433765 852 13193 2952 86 9 gwa-t3 C3 C4
2792836 433765 852 13193 1646 86 9 gwa-t3 C3 C4
2792837 433765 852 13193 4975 86 9 gwa-t3 C3 C4
2792838 433765 852 13193 2505 86 9 gwa-t3 C3 C4
2792839 433765 852 13193 2461 86 9 gwa-t3 C3 C4
2792840 433765 852 13193 5448 86 9 gwa-t3 C3 C4
2792841 433765 852 13193 2326 86 9 gwa-t3 C3 C4
2792842 433765 852 13193 2864 86 9 gwa-t3 C3 C4
2792843 433765 852 13193 1032 86 9 gwa-t3 C3 C4
2792844 433765 852 13193 3622 86 9 gwa-t3 C3 C4
2792845 433765 852 13193 2417 86 9 gwa-t3 C3 C4
2792846 433765 852 13193 6248 86 9 gwa-t3 C3 C4
2792847 433765 852 13193 2067 86 9 gwa-t3 C3 C4
2792848 433765 852 13193 1943 86 9 gwa-t3 C3 C4
2792849 433765 852 13193 3276 86 9 gwa-t3 C3 C4
2792850 433765 852 13193 1859 86 9 gwa-t3 C3 C4
2792851 433765 852 13193 5027 86 9 gwa-t3 C3 C4
2792852 433765 852 13193 3727 86 9 gwa-t3 C3 C4
2792853 433765 852 13193 3582 86 9 gwa-t3 C3 C4
2792854 433765 852 13193 3370 86 9 gwa-t3 C3 C4
2792855 433765 852 13193 5872 86 9 gwa-t3 C3 C4
2792856 433765 852 13193 3191 86 9 gwa-t3 C3 C4
2792857 433765 852 13193 3383 86 9 gwa-t3 C3 C4
2792858 433765 852 13193 1888 86 9 gwa-t3 C3 C4
2792859 433765 852 13193 1947 86 9 gwa-t3 C3 C4
2792860 433765 852 13193  991 86 9 gwa-t3 C3 C4
2792861 433765 852 13193 4067 86 9 gwa-t3 C3 C4
2792862 433765 852 13193  969 86 9 gwa-t3 C3 C4
2792863 433765 852 13193 3193 86 9 gwa-t3 C3 C4
2792864 433765 852 13193 1446 86 9 gwa-t3 C3 C4
2792865 433765 852 13193 2643 86 9 gwa-t3 C3 C4
2792866 433765 852 13193 2884 86 9 gwa-t3 C3 C4
2792867 433765 852 13193 3261 86 9 gwa-t3 C3 C4
2792868 433765 852 13193 3249 86 9 gwa-t3 C3 C4
2792869 433765 852 13193 1095 86 9 gwa-t3 C3 C4
2792870 433765 852 13193 1852 86 9 gwa-t3 C3 C4
2792871 433765 852 13193 2881 86 9 gwa-t3 C3 C4
2792872 433765 852 13193 1671 86 9 gwa-t3 C3 C4
2792873 433765 852 13193 2332 86 9 gwa-t3 C3 C4
2792874 433765 852 13193 4278 86 9 gwa-t3 C3 C4
2792875 433765 852 13193 2137 86 9 gwa-t3 C3 C4
2792876 433765 852 13193 4444 86 9 gwa-t3 C3 C4
2792877 433765 852 13193 1948 86 9 gwa-t3 C3 C4
2792878 433765 852 13193 5925 86 9 gwa-t3 C3 C4
2792879 433765 852 13193 4740 86 9 gwa-t3 C3 C4
2792880 433765 852 13193 1111 86 9 gwa-t3 C3 C4
2792881 433765 852 13193  307 86 9 gwa-t3 C3 C4
2792882 433765 852 13193 1866 86 9 gwa-t3 C3 C4
2792883 433765 852 13193 3163 86 9 gwa-t3 C3 C4
2792884 433765 852 13193 2282 86 9 gwa-t3 C3 C4
2792885 433765 852 13193  855 86 9 gwa-t3 C3 C4
2792886 433765 852 13193 4647 86 9 gwa-t3 C3 C4
2792887 433765 852 13193 4238 86 9 gwa-t3 C3 C4
2792888 433765 852 13193 3575 86 9 gwa-t3 C3 C4
2792889 433765 852 13193 4721 86 9 gwa-t3 C3 C4
2792890 433765 852 13193  441 86 9 gwa-t3 C3 C4
2792891 433765 852 13193 2516 86 9 gwa-t3 C3 C4
2792892 433765 852 13193 4986 86 9 gwa-t3 C3 C4
2792893 433765 852 13193 5897 86 9 gwa-t3 C3 C4
2792894 433765 852 13193 1172 86 9 gwa-t3 C3 C4
2792895 433765 852 13193 2198 86 9 gwa-t3 C3 C4
2792896 433765 852 13193 1085 86 9 gwa-t3 C3 C4
2792897 433765 852 13193  159 86 9 gwa-t3 C3 C4
2792898 433765 852 13193 4759 86 9 gwa-t3 C3 C4
2792899 433765 852 13193 1281 86 9 gwa-t3 C3 C4
2792900 433765 852 13193 3927 86 9 gwa-t3 C3 C4
2792901 433765 852 13193  492 86 9 gwa-t3 C3 C4
2792902 433765 852 13193  536 86 9 gwa-t3 C3 C4
2792903 433765 852 13193 1548 86 9 gwa-t3 C3 C4
2792904 433765 852 13193 3058 86 9 gwa-t3 C3 C4
2792905 433765 852 13193 2726 86 9 gwa-t3 C3 C4
2792906 433765 852 13193 3683 86 9 gwa-t3 C3 C4
2792907 433765 852 13193  378 86 9 gwa-t3 C3 C4
2792908 433765 852 13193 4894 86 9 gwa-t3 C3 C4
2792909 433765 852 13193  497 86 9 gwa-t3 C3 C4
2792910 433765 852 13193 2497 86 9 gwa-t3 C3 C4
2792911 433765 852 13193  407 86 9 gwa-t3 C3 C4
2792912 433765 852 13193  885 86 9 gwa-t3 C3 C4
2792913 433765 852 13193 1379 86 9 gwa-t3 C3 C4
2792914 433765 852 13193 1129 86 9 gwa-t3 C3 C4
2792915 433765 852 13193 4311 86 9 gwa-t3 C3 C4
2792916 433765 852 13193 3044 86 9 gwa-t3 C3 C4
2792917 433765 852 13193  346 86 9 gwa-t3 C3 C4
2792918 433765 852 13193  887 86 9 gwa-t3 C3 C4
2792919 433765 852 13193 4536 86 9 gwa-t3 C3 C4
2792920 433765 852 13193 2520 86 9 gwa-t3 C3 C4
2792921 433765 852 13193 4438 86 9 gwa-t3 C3 C4
2792922 433765 852 13193 1821 86 9 gwa-t3 C3 C4
2792923 433765 852 13193 2659 86 9 gwa-t3 C3 C4
2792924 433765 852 13193 1437 86 9 gwa-t3 C3 C4
2792925 433765 852 13193 4859 86 9 gwa-t3 C3 C4
2792926 433765 852 13193 3899 86 9 gwa-t3 C3 C4
2792927 433765 852 13193 1869 86 9 gwa-t3 C3 C4
2792928 433765 852 13193 4010 86 9 gwa-t3 C3 C4
2792929 433765 852 13193 3171 86 9 gwa-t3 C3 C4
2792930 433765 852 13193 5849 86 9 gwa-t3 C3 C4
2792931 433765 852 13193 2172 86 9 gwa-t3 C3 C4
2792932 433765 852 13193 2914 86 9 gwa-t3 C3 C4
2792933 433765 852 13193 2322 86 9 gwa-t3 C3 C4
2792934 433765 852 13193 3141 86 9 gwa-t3 C3 C4
2792935 433765 852 13193 3627 86 9 gwa-t3 C3 C4
2792936 433765 852 13193  584 86 9 gwa-t3 C3 C4
2792937 433765 852 13193 3086 86 9 gwa-t3 C3 C4
2792938 433765 852 13193 4526 86 9 gwa-t3 C3 C4
2792939 433765 852 13193 4085 86 9 gwa-t3 C3 C4
2792940 433765 852 13193 1636 86 9 gwa-t3 C3 C4
2792941 433765 852 13193 4990 86 9 gwa-t3 C3 C4
2792942 433765 852 13193 1496 86 9 gwa-t3 C3 C4
2792943 433765 852 13193 1084 86 9 gwa-t3 C3 C4
2792944 433765 852 13193 1295 86 9 gwa-t3 C3 C4
2792945 433765 852 13193 2897 86 9 gwa-t3 C3 C4
2792946 433765 852 13193 1614 86 9 gwa-t3 C3 C4
2792947 433765 852 13193 3932 86 9 gwa-t3 C3 C4
2792948 433765 852 13193 2832 86 9 gwa-t3 C3 C4
2792949 433765 852 13193 1682 86 9 gwa-t3 C3 C4
2792950 433765 852 13193 3446 86 9 gwa-t3 C3 C4
2792951 433765 852 13193 3428 86 9 gwa-t3 C3 C4
2792952 433765 852 13193 5117 86 9 gwa-t3 C3 C4
2792953 433765 852 13193  671 86 9 gwa-t3 C3 C4
2792954 433765 852 13193 2927 86 9 gwa-t3 C3 C4
2792955 433765 852 13193 2690 86 9 gwa-t3 C3 C4
2792956 433765 852 13193 1149 86 9 gwa-t3 C3 C4
2792957 433765 852 13193 2347 86 9 gwa-t3 C3 C4
2792958 433765 852 13193  894 86 9 gwa-t3 C3 C4
2792959 433765 852 13193 4268 86 9 gwa-t3 C3 C4
2792960 433765 852 13193 1568 86 9 gwa-t3 C3 C4
2792961 433765 852 13193 4293 86 9 gwa-t3 C3 C4
2792962 433765 852 13193 5198 86 9 gwa-t3 C3 C4
2792963 433765 852 13193 2857 86 9 gwa-t3 C3 C4
2792964 433765 852 13193 1713 86 9 gwa-t3 C3 C4
2792965 433765 852 13193 5634 86 9 gwa-t3 C3 C4
2792966 433765 852 13193 4634 86 9 gwa-t3 C3 C4
2792967 433765 852 13193 1298 86 9 gwa-t3 C3 C4
2792968 433765 852 13193 1923 86 9 gwa-t3 C3 C4
2792969 433765 852 13193 4496 86 9 gwa-t3 C3 C4
2792970 433765 852 13193 6561 86 9 gwa-t3 C3 C4
2792971 433765 852 13193 1593 86 9 gwa-t3 C3 C4
2792972 433765 852 13193 1737 86 9 gwa-t3 C3 C4
2792973 433765 852 13193 3364 86 9 gwa-t3 C3 C4
2792974 433765 852 13193  816 86 9 gwa-t3 C3 C4
2792975 433765 852 13193 3018 86 9 gwa-t3 C3 C4
2792976 433765 852 13193 4368 86 9 gwa-t3 C3 C4
2792977 433765 852 13193 2887 86 9 gwa-t3 C3 C4
2792978 433765 852 13193 1058 86 9 gwa-t3 C3 C4
2792979 433765 852 13193 1249 86 9 gwa-t3 C3 C4
2792980 433765 852 13193 1482 86 9 gwa-t3 C3 C4
2792981 433765 852 13193 4499 86 9 gwa-t3 C3 C4
2792982 433765 852 13193 2248 86 9 gwa-t3 C3 C4
2792983 433765 852 13193 3692 86 9 gwa-t3 C3 C4
2792984 433765 852 13193 3651 86 9 gwa-t3 C3 C4
2792985 433765 852 13193 6405 86 9 gwa-t3 C3 C4
2792986 433765 852 13193 3534 86 9 gwa-t3 C3 C4
2792987 433765 852 13193 5278 86 9 gwa-t3 C3 C4
2792988 433765 852 13193 2653 86 9 gwa-t3 C3 C4
2792989 433765 852 13193 3444 86 9 gwa-t3 C3 C4
2792990 433765 852 13193 3198 86 9 gwa-t3 C3 C4
2792991 433765 852 13193 2502 86 9 gwa-t3 C3 C4
2792992 433765 852 13193 7637 86 9 gwa-t3 C3 C4
2792993 433765 852 13193 2597 86 9 gwa-t3 C3 C4
2792994 433765 852 13193 4688 86 9 gwa-t3 C3 C4
2792995 433765 852 13193  766 86 9 gwa-t3 C3 C4
2792996 433765 852 13193 1961 86 9 gwa-t3 C3 C4
2792997 433765 852 13193 5036 86 9 gwa-t3 C3 C4
2792998 433765 852 13193 3302 86 9 gwa-t3 C3 C4
2792999 433765 852 13193 2605 86 9 gwa-t3 C3 C4
2793000 433765 852 13193 3843 86 9 gwa-t3 C3 C4
2793001 433765 852 13193 3756 86 9 gwa-t3 C3 C4
2793002 433765 852 13193 4835 86 9 gwa-t3 C3 C4
2793003 433765 852 13193 3644 86 9 gwa-t3 C3 C4
2793004 433765 852 13193 1315 86 9 gwa-t3 C3 C4
2793005 433765 852 13193  112 86 9 gwa-t3 C3 C4
2793006 433765 852 13193 1459 86 9 gwa-t3 C3 C4
2793007 433765 852 13193 2806 86 9 gwa-t3 C3 C4
2793008 433765 852 13193 2779 86 9 gwa-t3 C3 C4
2793009 433765 852 13193 5017 86 9 gwa-t3 C3 C4
2793010 433765 852 13193 5128 86 9 gwa-t3 C3 C4
2793011 433765 852 13193 1769 86 9 gwa-t3 C3 C4
2793012 433765 852 13193 2222 86 9 gwa-t3 C3 C4
2793013 433765 852 13193 4148 86 9 gwa-t3 C3 C4
2793014 433765 852 13193 2625 86 9 gwa-t3 C3 C4
2793015 433765 852 13193  462 86 9 gwa-t3 C3 C4
2793016 433765 852 13193 1135 86 9 gwa-t3 C3 C4
2793017 433765 852 13193 4176 86 9 gwa-t3 C3 C4
2793018 433765 852 13193  843 86 9 gwa-t3 C3 C4
2793019 433765 852 13193 2822 86 9 gwa-t3 C3 C4
2793020 433765 852 13193 5096 86 9 gwa-t3 C3 C4
2793021 433765 852 13193  778 86 9 gwa-t3 C3 C4
2793022 433765 852 13193 5682 86 9 gwa-t3 C3 C4
2793023 433765 852 13193 1943 86 9 gwa-t3 C3 C4
2793024 433765 852 13193 3350 86 9 gwa-t3 C3 C4
2793025 433765 852 13193 2304 86 9 gwa-t3 C3 C4
2793026 433765 852 13193 4252 86 9 gwa-t3 C3 C4
2793027 433765 852 13193  364 86 9 gwa-t3 C3 C4
2793028 433765 852 13193 4943 86 9 gwa-t3 C3 C4
2793029 433765 852 13193 1512 86 9 gwa-t3 C3 C4
2793030 433765 852 13193 5020 86 9 gwa-t3 C3 C4
2793031 433765 852 13193 1908 86 9 gwa-t3 C3 C4
2793032 433765 852 13193  441 86 9 gwa-t3 C3 C4
2793033 433765 852 13193 2736 86 9 gwa-t3 C3 C4
2793034 433765 852 13193  851 86 9 gwa-t3 C3 C4
2793035 433765 852 13193 2970 86 9 gwa-t3 C3 C4
2793036 433765 852 13193 1420 86 9 gwa-t3 C3 C4
2793037 433765 852 13193 5060 86 9 gwa-t3 C3 C4
2793038 433765 852 13193 2850 86 9 gwa-t3 C3 C4
2793039 433765 852 13193 2771 86 9 gwa-t3 C3 C4
2793040 433765 852 13193 3577 86 9 gwa-t3 C3 C4
2793041 433765 852 13193 1880 86 9 gwa-t3 C3 C4
2793042 433765 852 13193 1167 86 9 gwa-t3 C3 C4
2793043 433765 852 13193 3194 86 9 gwa-t3 C3 C4
2793044 433765 852 13193 3824 86 9 gwa-t3 C3 C4
2793045 433765 852 13193 1314 86 9 gwa-t3 C3 C4
2793046 433765 852 13193  988 86 9 gwa-t3 C3 C4
2793047 433765 852 13193 4737 86 9 gwa-t3 C3 C4
2793048 433765 852 13193 6220 86 9 gwa-t3 C3 C4
2793049 433765 852 13193 3520 86 9 gwa-t3 C3 C4
2793050 433765 852 13193 5300 86 9 gwa-t3 C3 C4
2793051 433765 852 13193 2626 86 9 gwa-t3 C3 C4
2793052 433765 852 13193 4626 86 9 gwa-t3 C3 C4
2793053 433765 852 13193 4634 86 9 gwa-t3 C3 C4
2793054 433765 852 13193 3322 86 9 gwa-t3 C3 C4
2793055 433765 852 13193 1932 86 9 gwa-t3 C3 C4
2793056 433765 852 13193 3435 86 9 gwa-t3 C3 C4
2793057 433765 852 13193 4905 86 9 gwa-t3 C3 C4
2793058 433765 852 13193 3383 86 9 gwa-t3 C3 C4
2793059 433765 852 13193 3171 86 9 gwa-t3 C3 C4
2793060 433765 852 13193 2575 86 9 gwa-t3 C3 C4
2793061 433765 852 13193 2618 86 9 gwa-t3 C3 C4
2793062 433765 852 13193  968 86 9 gwa-t3 C3 C4
2793063 433765 852 13193 6770 86 9 gwa-t3 C3 C4
2793064 433765 852 13193 4536 86 9 gwa-t3 C3 C4
2793065 433765 852 13193 2280 86 9 gwa-t3 C3 C4
2793066 433765 852 13193 4997 86 9 gwa-t3 C3 C4
2793067 433765 852 13193 3192 86 9 gwa-t3 C3 C4
2793068 433765 852 13193 2546 86 9 gwa-t3 C3 C4
2793069 433765 852 13193 4021 86 9 gwa-t3 C3 C4
2793070 433765 852 13193 2843 86 9 gwa-t3 C3 C4
2793071 433765 852 13193 2655 86 9 gwa-t3 C3 C4
2793072 433765 852 13193 4816 86 9 gwa-t3 C3 C4
2793073 433765 852 13193 4889 86 9 gwa-t3 C3 C4
2793074 433765 852 13193  532 86 9 gwa-t3 C3 C4
2793075 433765 852 13193 3438 86 9 gwa-t3 C3 C4
2793076 433765 852 13193 4695 86 9 gwa-t3 C3 C4
2793077 433765 852 13193 3559 86 9 gwa-t3 C3 C4
2793078 433765 852 13193 3203 86 9 gwa-t3 C3 C4
2793079 433765 852 13193 2301 86 9 gwa-t3 C3 C4
2793080 433765 852 13193 3938 86 9 gwa-t3 C3 C4
2793081 433765 852 13193 1248 86 9 gwa-t3 C3 C4
2793082 433765 852 13193 3111 86 9 gwa-t3 C3 C4
2793083 433765 852 13193 5199 86 9 gwa-t3 C3 C4
2793084 433765 852 13193 2004 86 9 gwa-t3 C3 C4
2793085 433765 852 13193 1915 86 9 gwa-t3 C3 C4
2793086 433765 852 13193  690 86 9 gwa-t3 C3 C4
2793087 433765 852 13193 1476 86 9 gwa-t3 C3 C4
2793088 433765 852 13193 1876 86 9 gwa-t3 C3 C4
2793089 433765 852 13193 2616 86 9 gwa-t3 C3 C4
2793090 433765 852 13193 2160 86 9 gwa-t3 C3 C4
2793091 433765 852 13193 2771 86 9 gwa-t3 C3 C4
2793092 433765 852 13193 3678 86 9 gwa-t3 C3 C4
2793093 433765 852 13193 2211 86 9 gwa-t3 C3 C4
2793094 433765 852 13193 2103 86 9 gwa-t3 C3 C4
2793095 433765 852 13193 1799 86 9 gwa-t3 C3 C4
2793096 433765 852 13193 5464 86 9 gwa-t3 C3 C4
2793097 433765 852 13193 2111 86 9 gwa-t3 C3 C4
2793098 433765 852 13193 1051 86 9 gwa-t3 C3 C4
2793099 433765 852 13193   99 86 9 gwa-t3 C3 C4
2793100 433765 852 13193 7009 86 9 gwa-t3 C3 C4
2793101 433765 852 13193 2620 86 9 gwa-t3 C3 C4
2793102 433765 852 13193 2461 86 9 gwa-t3 C3 C4
2793103 433765 852 13193 4307 86 9 gwa-t3 C3 C4
2793104 433765 852 13193 4002 86 9 gwa-t3 C3 C4
2793105 433765 852 13193 2161 86 9 gwa-t3 C3 C4
2793106 433765 852 13193  270 86 9 gwa-t3 C3 C4
2793107 433765 852 13193   51 86 9 gwa-t3 C3 C4
2793108 433765 852 13193  386 86 9 gwa-t3 C3 C4
2793109 433765 852 13193 2232 86 9 gwa-t3 C3 C4
2793110 433765 852 13193 3309 86 9 gwa-t3 C3 C4
2793111 433765 852 13193  524 86 9 gwa-t3 C3 C4
2793112 433765 852 13193 3062 86 9 gwa-t3 C3 C4
2793113 433765 852 13193  833 86 9 gwa-t3 C3 C4
2793114 433765 852 13193 1255 86 9 gwa-t3 C3 C4
2793115 433765 852 13193  782 86 9 gwa-t3 C3 C4
2793116 433765 852 13193 5742 86 9 gwa-t3 C3 C4
2793117 433765 852 13193 2521 86 9 gwa-t3 C3 C4
2793118 433765 852 13193 2286 86 9 gwa-t3 C3 C4
2793119 433765 852 13193 1705 86 9 gwa-t3 C3 C4
2793120 433765 852 13193  252 86 9 gwa-t3 C3 C4
2793121 433765 852 13193 4696 86 9 gwa-t3 C3 C4
2793122 433765 852 13193 2677 86 9 gwa-t3 C3 C4
2793123 433765 852 13193 4374 86 9 gwa-t3 C3 C4
2793124 433765 852 13193 3763 86 9 gwa-t3 C3 C4
2793125 433765 852 13193  535 86 9 gwa-t3 C3 C4
2793126 433765 852 13193 1931 86 9 gwa-t3 C3 C4
2793127 433765 852 13193 1047 86 9 gwa-t3 C3 C4
2793128 433765 852 13193  289 86 9 gwa-t3 C3 C4
2793129 433765 852 13193 1650 86 9 gwa-t3 C3 C4
2793130 433765 852 13193 3605 86 9 gwa-t3 C3 C4
2793131 433765 852 13193 3724 86 9 gwa-t3 C3 C4
2793132 433765 852 13193 1884 86 9 gwa-t3 C3 C4
2793133 433765 852 13193  292 86 9 gwa-t3 C3 C4
2793134 433765 852 13193 1390 86 9 gwa-t3 C3 C4
2793135 433765 852 13193 1620 86 9 gwa-t3 C3 C4
2793136 433765 852 13193 2269 86 9 gwa-t3 C3 C4
2793137 433765 852 13193 2345 86 9 gwa-t3 C3 C4
2793138 433765 852 13193 4926 86 9 gwa-t3 C3 C4
2793139 433765 852 13193 3869 86 9 gwa-t3 C3 C4
2793140 433765 852 13193  552 86 9 gwa-t3 C3 C4
2793141 433765 852 13193 2971 86 9 gwa-t3 C3 C4
2793142 433765 852 13193 1106 86 9 gwa-t3 C3 C4
2793143 433765 852 13193 1417 86 9 gwa-t3 C3 C4
2793144 433765 852 13193 4241 86 9 gwa-t3 C3 C4
2793145 433765 852 13193 3575 86 9 gwa-t3 C3 C4
2793146 433765 852 13193 1075 86 9 gwa-t3 C3 C4
2793147 433765 852 13193 2943 86 9 gwa-t3 C3 C4
2793148 433765 852 13193 1207 86 9 gwa-t3 C3 C4
2793149 433765 852 13193 1393 86 9 gwa-t3 C3 C4
2793150 433765 852 13193 2572 86 9 gwa-t3 C3 C4
2793151 433765 852 13193 4136 86 9 gwa-t3 C3 C4
2793152 433765 852 13193 2315 86 9 gwa-t3 C3 C4
2793153 433765 852 13193 5917 86 9 gwa-t3 C3 C4
2793154 433765 852 13193 4262 86 9 gwa-t3 C3 C4
2793155 433765 852 13193 3487 86 9 gwa-t3 C3 C4
2793156 433765 852 13193 1782 86 9 gwa-t3 C3 C4
2793157 433765 852 13193 2461 86 9 gwa-t3 C3 C4
2793158 433765 852 13193  851 86 9 gwa-t3 C3 C4
2793159 433765 852 13193 3372 86 9 gwa-t3 C3 C4
2793160 433765 852 13193 4374 86 9 gwa-t3 C3 C4
2793161 433765 852 13193 2879 86 9 gwa-t3 C3 C4
2793162 433765 852 13193 1759 86 9 gwa-t3 C3 C4
2793163 433765 852 13193 2372 86 9 gwa-t3 C3 C4
2793164 433765 852 13193 3014 86 9 gwa-t3 C3 C4
2793165 433765 852 13193 5080 86 9 gwa-t3 C3 C4
2793166 433765 852 13193 1610 86 9 gwa-t3 C3 C4
2793167 433765 852 13193 4597 86 9 gwa-t3 C3 C4
2793168 433765 852 13193 2990 86 9 gwa-t3 C3 C4
2793169 433765 852 13193 5598 86 9 gwa-t3 C3 C4
2793170 433765 852 13193 4342 86 9 gwa-t3 C3 C4
2793171 433765 852 13193 2851 86 9 gwa-t3 C3 C4
2793172 433765 852 13193 4449 86 9 gwa-t3 C3 C4
2793173 433765 852 13193 4198 86 9 gwa-t3 C3 C4
2793174 433765 852 13193  853 86 9 gwa-t3 C3 C4
2793175 433765 852 13193   15 86 9 gwa-t3 C3 C4
2793176 433765 852 13193 5218 86 9 gwa-t3 C3 C4
2793177 433765 852 13193 3184 86 9 gwa-t3 C3 C4
2793178 433765 852 13193 3353 86 9 gwa-t3 C3 C4
2793179 433765 852 13193 3276 86 9 gwa-t3 C3 C4
2793180 433765 852 13193 3524 86 9 gwa-t3 C3 C4
2793181 433765 852 13193 4187 86 9 gwa-t3 C3 C4
2793182 433765 852 13193 3122 86 9 gwa-t3 C3 C4
2793183 433765 852 13193 1902 86 9 gwa-t3 C3 C4
2793184 433765 852 13193 5919 86 9 gwa-t3 C3 C4
2793185 433765 852 13193 2705 86 9 gwa-t3 C3 C4
2793186 433765 852 13193 3868 86 9 gwa-t3 C3 C4
2793187 433765 852 13193 2496 86 9 gwa-t3 C3 C4
2793188 433765 852 13193 2752 86 9 gwa-t3 C3 C4
2793189 433765 852 13193 4795 86 9 gwa-t3 C3 C4
2793190 433765 852 13193 4560 86 9 gwa-t3 C3 C4
2793191 433765 852 13193 2014 86 9 gwa-t3 C3 C4
