"TaskId" "JobId" "ThinkTime" "RunTime" "UserId" "SiteId"
30307 2297 -1 1331 "U297" "P30"
30308 2297 -1 174 "U297" "P30"
30309 2297 -1 1107 "U297" "P30"
30310 2297 -1 1338 "U297" "P30"
30311 2297 -1 1374 "U297" "P30"
30312 2297 -1 1859 "U297" "P30"
30313 2298 1 1775 "U298" "P30"
30314 2298 -1 1039 "U298" "P30"
30315 2298 -1 523 "U298" "P30"
30316 2299 20 661 "U299" "P30"
30317 2299 -1 770 "U299" "P30"
30318 2299 -1 532 "U299" "P30"
30319 2299 -1 1810 "U299" "P30"
30320 2299 -1 1166 "U299" "P30"
30321 2299 -1 1025 "U299" "P30"
30322 2299 -1 1310 "U299" "P30"
30323 2300 3 1103 "U300" "P30"
30324 2300 -1 1383 "U300" "P30"
30325 2300 -1 1329 "U300" "P30"
30326 2300 -1 1490 "U300" "P30"
30327 2300 -1 1203 "U300" "P30"
30328 2300 -1 1220 "U300" "P30"
30329 2300 -1 2158 "U300" "P30"
30330 2300 -1 1156 "U300" "P30"
30331 2300 -1 1805 "U300" "P30"
30332 2301 232 2343 "U301" "P31"
30333 2301 -1 756 "U301" "P31"
30334 2301 -1 1070 "U301" "P31"
30335 2301 -1 1285 "U301" "P31"
30336 2301 -1 1786 "U301" "P31"
30337 2302 24 608 "U302" "P31"
30338 2302 -1 1565 "U302" "P31"
30339 2302 -1 2247 "U302" "P31"
30340 2302 -1 443 "U302" "P31"
30341 2302 -1 868 "U302" "P31"
30342 2302 -1 992 "U302" "P31"
30343 2302 -1 1610 "U302" "P31"
30344 2302 -1 644 "U302" "P31"
30345 2302 -1 1039 "U302" "P31"
30346 2303 1 521 "U303" "P31"
30347 2303 -1 1042 "U303" "P31"
30348 2303 -1 1321 "U303" "P31"
30349 2303 -1 563 "U303" "P31"
30350 2304 4 1370 "U304" "P31"
30351 2304 -1 1520 "U304" "P31"
30352 2305 4 2006 "U305" "P31"
30353 2305 -1 1557 "U305" "P31"
30354 2305 -1 1983 "U305" "P31"
30355 2305 -1 1129 "U305" "P31"
30356 2305 -1 1501 "U305" "P31"
30357 2305 -1 745 "U305" "P31"
30358 2305 -1 1818 "U305" "P31"
30359 2305 -1 1307 "U305" "P31"
30360 2305 -1 1968 "U305" "P31"
30361 2305 -1 72 "U305" "P31"
30362 2305 -1 908 "U305" "P31"
30363 2305 -1 665 "U305" "P31"
30364 2306 3 2038 "U306" "P31"
30365 2306 -1 1662 "U306" "P31"
30366 2306 -1 1886 "U306" "P31"
30367 2306 -1 1436 "U306" "P31"
30368 2306 -1 1926 "U306" "P31"
30369 2306 -1 1643 "U306" "P31"
30370 2306 -1 1184 "U306" "P31"
30371 2306 -1 1298 "U306" "P31"
30372 2306 -1 952 "U306" "P31"
30373 2306 -1 1754 "U306" "P31"
30374 2306 -1 1311 "U306" "P31"
30375 2306 -1 1660 "U306" "P31"
30376 2306 -1 2277 "U306" "P31"
30377 2306 -1 1520 "U306" "P31"
30378 2306 -1 665 "U306" "P31"
30379 2306 -1 1430 "U306" "P31"
30380 2306 -1 625 "U306" "P31"
30381 2306 -1 514 "U306" "P31"
30382 2306 -1 638 "U306" "P31"
30383 2306 -1 806 "U306" "P31"
30384 2306 -1 1564 "U306" "P31"
30385 2306 -1 696 "U306" "P31"
30386 2306 -1 1340 "U306" "P31"
30387 2306 -1 299 "U306" "P31"
30388 2306 -1 2180 "U306" "P31"
30389 2306 -1 987 "U306" "P31"
30390 2306 -1 1572 "U306" "P31"
30391 2306 -1 1904 "U306" "P31"
30392 2306 -1 407 "U306" "P31"
30393 2306 -1 1704 "U306" "P31"
30394 2306 -1 2100 "U306" "P31"
30395 2306 -1 1760 "U306" "P31"
30396 2307 1 1444 "U307" "P31"
30397 2307 -1 1457 "U307" "P31"
30398 2307 -1 954 "U307" "P31"
30399 2307 -1 524 "U307" "P31"
30400 2307 -1 1804 "U307" "P31"
30401 2307 -1 1710 "U307" "P31"
30402 2307 -1 1688 "U307" "P31"
30403 2307 -1 1278 "U307" "P31"
30404 2308 7802 1152 "U308" "P31"
30405 2308 -1 926 "U308" "P31"
30406 2308 -1 966 "U308" "P31"
30407 2308 -1 1338 "U308" "P31"
30408 2308 -1 1510 "U308" "P31"
30409 2308 -1 1863 "U308" "P31"
30410 2309 117 950 "U309" "P31"
30411 2309 -1 1103 "U309" "P31"
30412 2309 -1 1828 "U309" "P31"
30413 2309 -1 773 "U309" "P31"
30414 2309 -1 997 "U309" "P31"
30415 2310 23 714 "U310" "P31"
30416 2310 -1 1323 "U310" "P31"
30417 2310 -1 1867 "U310" "P31"
30418 2310 -1 159 "U310" "P31"
30419 2310 -1 365 "U310" "P31"
30420 2310 -1 1261 "U310" "P31"
30421 2310 -1 1838 "U310" "P31"
30422 2310 -1 1407 "U310" "P31"
30423 2310 -1 519 "U310" "P31"
30424 2310 -1 1248 "U310" "P31"
30425 2310 -1 1010 "U310" "P31"
30426 2310 -1 1170 "U310" "P31"
30427 2310 -1 969 "U310" "P31"
30428 2310 -1 1221 "U310" "P31"
30429 2310 -1 653 "U310" "P31"
30430 2310 -1 410 "U310" "P31"
30431 2310 -1 1554 "U310" "P31"
30432 2310 -1 1115 "U310" "P31"
30433 2310 -1 1539 "U310" "P31"
30434 2310 -1 1460 "U310" "P31"
30435 2310 -1 1376 "U310" "P31"
30436 2310 -1 455 "U310" "P31"
30437 2310 -1 1261 "U310" "P31"
30438 2310 -1 967 "U310" "P31"
30439 2310 -1 1042 "U310" "P31"
30440 2310 -1 2362 "U310" "P31"
30441 2310 -1 1511 "U310" "P31"
30442 2310 -1 1308 "U310" "P31"
30443 2310 -1 984 "U310" "P31"
30444 2310 -1 1237 "U310" "P31"
30445 2310 -1 1220 "U310" "P31"
30446 2310 -1 1390 "U310" "P31"
30447 2310 -1 1635 "U310" "P31"
30448 2311 9 1996 "U311" "P32"
30449 2311 -1 1099 "U311" "P32"
30450 2311 -1 383 "U311" "P32"
30451 2311 -1 1860 "U311" "P32"
30452 2311 -1 779 "U311" "P32"
30453 2311 -1 20 "U311" "P32"
30454 2311 -1 2044 "U311" "P32"
30455 2311 -1 1538 "U311" "P32"
30456 2311 -1 625 "U311" "P32"
30457 2311 -1 633 "U311" "P32"
30458 2311 -1 1210 "U311" "P32"
30459 2311 -1 1613 "U311" "P32"
30460 2311 -1 645 "U311" "P32"
30461 2311 -1 463 "U311" "P32"
30462 2311 -1 1974 "U311" "P32"
30463 2311 -1 1595 "U311" "P32"
30464 2311 -1 1004 "U311" "P32"
30465 2311 -1 937 "U311" "P32"
30466 2311 -1 2228 "U311" "P32"
30467 2311 -1 1271 "U311" "P32"
30468 2311 -1 520 "U311" "P32"
30469 2311 -1 905 "U311" "P32"
30470 2311 -1 1079 "U311" "P32"
30471 2312 1 1885 "U312" "P32"
30472 2312 -1 773 "U312" "P32"
30473 2312 -1 942 "U312" "P32"
30474 2312 -1 1508 "U312" "P32"
30475 2312 -1 2063 "U312" "P32"
30476 2312 -1 679 "U312" "P32"
30477 2312 -1 1648 "U312" "P32"
30478 2312 -1 1222 "U312" "P32"
30479 2312 -1 784 "U312" "P32"
30480 2312 -1 1539 "U312" "P32"
30481 2312 -1 529 "U312" "P32"
30482 2312 -1 1132 "U312" "P32"
30483 2312 -1 1277 "U312" "P32"
30484 2312 -1 755 "U312" "P32"
30485 2312 -1 1299 "U312" "P32"
30486 2312 -1 1107 "U312" "P32"
30487 2312 -1 1157 "U312" "P32"
30488 2312 -1 2070 "U312" "P32"
30489 2312 -1 745 "U312" "P32"
30490 2312 -1 2356 "U312" "P32"
30491 2312 -1 1797 "U312" "P32"
30492 2312 -1 729 "U312" "P32"
30493 2312 -1 424 "U312" "P32"
30494 2312 -1 645 "U312" "P32"
30495 2312 -1 875 "U312" "P32"
30496 2312 -1 966 "U312" "P32"
30497 2312 -1 1354 "U312" "P32"
30498 2312 -1 1043 "U312" "P32"
30499 2312 -1 1204 "U312" "P32"
30500 2312 -1 255 "U312" "P32"
30501 2312 -1 1474 "U312" "P32"
30502 2312 -1 1090 "U312" "P32"
30503 2313 20 1781 "U313" "P32"
30504 2313 -1 683 "U313" "P32"
30505 2313 -1 1545 "U313" "P32"
30506 2313 -1 931 "U313" "P32"
30507 2313 -1 2040 "U313" "P32"
30508 2313 -1 1055 "U313" "P32"
30509 2313 -1 1083 "U313" "P32"
30510 2313 -1 1083 "U313" "P32"
30511 2313 -1 22 "U313" "P32"
30512 2313 -1 1108 "U313" "P32"
30513 2313 -1 1830 "U313" "P32"
30514 2313 -1 1574 "U313" "P32"
30515 2313 -1 637 "U313" "P32"
30516 2313 -1 1037 "U313" "P32"
30517 2314 42936 1289 "U314" "P32"
30518 2314 -1 279 "U314" "P32"
30519 2314 -1 2195 "U314" "P32"
30520 2314 -1 1795 "U314" "P32"
30521 2314 -1 749 "U314" "P32"
30522 2314 -1 1219 "U314" "P32"
30523 2314 -1 812 "U314" "P32"
30524 2314 -1 1565 "U314" "P32"
30525 2314 -1 636 "U314" "P32"
30526 2315 39 1312 "U315" "P32"
30527 2315 -1 2091 "U315" "P32"
30528 2315 -1 1054 "U315" "P32"
30529 2315 -1 1880 "U315" "P32"
30530 2315 -1 961 "U315" "P32"
30531 2315 -1 1472 "U315" "P32"
30532 2315 -1 1182 "U315" "P32"
30533 2315 -1 604 "U315" "P32"
30534 2315 -1 1444 "U315" "P32"
30535 2315 -1 2081 "U315" "P32"
30536 2315 -1 1412 "U315" "P32"
30537 2315 -1 1692 "U315" "P32"
30538 2316 607 747 "U316" "P32"
30539 2316 -1 987 "U316" "P32"
30540 2316 -1 2342 "U316" "P32"
30541 2316 -1 1526 "U316" "P32"
30542 2316 -1 2241 "U316" "P32"
30543 2316 -1 1721 "U316" "P32"
30544 2316 -1 604 "U316" "P32"
30545 2316 -1 1308 "U316" "P32"
30546 2316 -1 1722 "U316" "P32"
30547 2317 18 15 "U317" "P32"
30548 2317 -1 756 "U317" "P32"
30549 2318 31 649 "U318" "P32"
30550 2318 -1 724 "U318" "P32"
30551 2318 -1 1745 "U318" "P32"
30552 2318 -1 554 "U318" "P32"
30553 2318 -1 825 "U318" "P32"
30554 2318 -1 1209 "U318" "P32"
30555 2318 -1 744 "U318" "P32"
30556 2318 -1 813 "U318" "P32"
30557 2318 -1 426 "U318" "P32"
30558 2318 -1 599 "U318" "P32"
30559 2318 -1 1110 "U318" "P32"
30560 2318 -1 1135 "U318" "P32"
30561 2318 -1 2340 "U318" "P32"
30562 2318 -1 1020 "U318" "P32"
30563 2318 -1 1604 "U318" "P32"
30564 2318 -1 1708 "U318" "P32"
30565 2318 -1 385 "U318" "P32"
30566 2318 -1 876 "U318" "P32"
30567 2318 -1 1264 "U318" "P32"
30568 2318 -1 1094 "U318" "P32"
30569 2318 -1 391 "U318" "P32"
30570 2318 -1 1465 "U318" "P32"
30571 2318 -1 1686 "U318" "P32"
30572 2318 -1 1356 "U318" "P32"
30573 2318 -1 95 "U318" "P32"
30574 2318 -1 1052 "U318" "P32"
30575 2318 -1 991 "U318" "P32"
30576 2318 -1 1189 "U318" "P32"
30577 2318 -1 1304 "U318" "P32"
30578 2318 -1 523 "U318" "P32"
30579 2318 -1 508 "U318" "P32"
30580 2318 -1 2039 "U318" "P32"
30581 2318 -1 963 "U318" "P32"
30582 2318 -1 832 "U318" "P32"
30583 2318 -1 1145 "U318" "P32"
30584 2318 -1 1223 "U318" "P32"
30585 2318 -1 1188 "U318" "P32"
30586 2318 -1 1292 "U318" "P32"
30587 2318 -1 1908 "U318" "P32"
30588 2318 -1 1377 "U318" "P32"
30589 2318 -1 923 "U318" "P32"
30590 2318 -1 1115 "U318" "P32"
30591 2318 -1 773 "U318" "P32"
30592 2318 -1 516 "U318" "P32"
30593 2318 -1 2131 "U318" "P32"
30594 2318 -1 247 "U318" "P32"
30595 2318 -1 891 "U318" "P32"
30596 2318 -1 999 "U318" "P32"
30597 2318 -1 551 "U318" "P32"
30598 2318 -1 883 "U318" "P32"
30599 2318 -1 1821 "U318" "P32"
30600 2318 -1 951 "U318" "P32"
30601 2318 -1 771 "U318" "P32"
30602 2318 -1 1531 "U318" "P32"
30603 2318 -1 1369 "U318" "P32"
30604 2318 -1 779 "U318" "P32"
30605 2318 -1 1600 "U318" "P32"
30606 2318 -1 2185 "U318" "P32"
30607 2318 -1 1185 "U318" "P32"
30608 2318 -1 350 "U318" "P32"
30609 2318 -1 428 "U318" "P32"
30610 2318 -1 1311 "U318" "P32"
30611 2318 -1 661 "U318" "P32"
30612 2318 -1 1266 "U318" "P32"
30613 2318 -1 2063 "U318" "P32"
30614 2318 -1 2313 "U318" "P32"
30615 2318 -1 1196 "U318" "P32"
30616 2318 -1 755 "U318" "P32"
30617 2318 -1 914 "U318" "P32"
30618 2318 -1 1227 "U318" "P32"
30619 2318 -1 1107 "U318" "P32"
30620 2318 -1 648 "U318" "P32"
30621 2318 -1 1561 "U318" "P32"
30622 2318 -1 1173 "U318" "P32"
30623 2318 -1 2376 "U318" "P32"
30624 2319 1 1132 "U319" "P32"
30625 2319 -1 1914 "U319" "P32"
30626 2320 102 880 "U320" "P32"
30627 2320 -1 1352 "U320" "P32"
30628 2320 -1 219 "U320" "P32"
30629 2320 -1 251 "U320" "P32"
30630 2320 -1 832 "U320" "P32"
30631 2320 -1 1717 "U320" "P32"
30632 2320 -1 1699 "U320" "P32"
30633 2320 -1 1135 "U320" "P32"
30634 2320 -1 909 "U320" "P32"
30635 2320 -1 2345 "U320" "P32"
30636 2320 -1 1602 "U320" "P32"
30637 2320 -1 1054 "U320" "P32"
30638 2320 -1 857 "U320" "P32"
30639 2320 -1 577 "U320" "P32"
30640 2320 -1 1022 "U320" "P32"
30641 2320 -1 1756 "U320" "P32"
30642 2320 -1 618 "U320" "P32"
30643 2320 -1 1167 "U320" "P32"
30644 2320 -1 2144 "U320" "P32"
30645 2320 -1 856 "U320" "P32"
30646 2321 769 881 "U321" "P33"
30647 2321 -1 1269 "U321" "P33"
30648 2322 79 1437 "U322" "P33"
30649 2322 -1 597 "U322" "P33"
30650 2322 -1 253 "U322" "P33"
30651 2323 40 1247 "U323" "P33"
30652 2323 -1 987 "U323" "P33"
30653 2323 -1 920 "U323" "P33"
30654 2324 2 557 "U324" "P33"
30655 2324 -1 1431 "U324" "P33"
30656 2325 2 1549 "U325" "P33"
30657 2325 -1 439 "U325" "P33"
30658 2325 -1 1827 "U325" "P33"
30659 2325 -1 1254 "U325" "P33"
30660 2325 -1 970 "U325" "P33"
30661 2325 -1 1049 "U325" "P33"
30662 2326 3 2055 "U326" "P33"
30663 2326 -1 1524 "U326" "P33"
30664 2326 -1 1304 "U326" "P33"
30665 2327 68999 441 "U327" "P33"
30666 2327 -1 1910 "U327" "P33"
30667 2327 -1 882 "U327" "P33"
30668 2327 -1 601 "U327" "P33"
30669 2327 -1 1047 "U327" "P33"
30670 2327 -1 2065 "U327" "P33"
30671 2327 -1 544 "U327" "P33"
30672 2327 -1 729 "U327" "P33"
30673 2328 7 814 "U328" "P33"
30674 2328 -1 967 "U328" "P33"
30675 2328 -1 431 "U328" "P33"
30676 2328 -1 1073 "U328" "P33"
30677 2328 -1 2109 "U328" "P33"
30678 2328 -1 1056 "U328" "P33"
30679 2328 -1 1448 "U328" "P33"
30680 2328 -1 2224 "U328" "P33"
30681 2328 -1 1530 "U328" "P33"
30682 2328 -1 1922 "U328" "P33"
30683 2328 -1 810 "U328" "P33"
30684 2328 -1 2387 "U328" "P33"
30685 2328 -1 803 "U328" "P33"
30686 2328 -1 1377 "U328" "P33"
30687 2328 -1 1307 "U328" "P33"
30688 2328 -1 813 "U328" "P33"
30689 2328 -1 944 "U328" "P33"
30690 2328 -1 2046 "U328" "P33"
30691 2328 -1 2258 "U328" "P33"
30692 2328 -1 968 "U328" "P33"
30693 2328 -1 701 "U328" "P33"
30694 2328 -1 1695 "U328" "P33"
30695 2328 -1 1283 "U328" "P33"
30696 2328 -1 1042 "U328" "P33"
30697 2328 -1 1774 "U328" "P33"
30698 2328 -1 1002 "U328" "P33"
30699 2328 -1 943 "U328" "P33"
30700 2328 -1 192 "U328" "P33"
30701 2328 -1 1877 "U328" "P33"
30702 2328 -1 2054 "U328" "P33"
30703 2328 -1 1755 "U328" "P33"
30704 2328 -1 1169 "U328" "P33"
30705 2328 -1 1105 "U328" "P33"
30706 2328 -1 1584 "U328" "P33"
30707 2328 -1 1284 "U328" "P33"
30708 2328 -1 1376 "U328" "P33"
30709 2328 -1 454 "U328" "P33"
30710 2328 -1 970 "U328" "P33"
30711 2328 -1 1164 "U328" "P33"
30712 2328 -1 1213 "U328" "P33"
30713 2328 -1 1836 "U328" "P33"
30714 2328 -1 845 "U328" "P33"
30715 2328 -1 1434 "U328" "P33"
30716 2328 -1 1940 "U328" "P33"
30717 2328 -1 795 "U328" "P33"
30718 2328 -1 1394 "U328" "P33"
30719 2328 -1 1931 "U328" "P33"
30720 2328 -1 134 "U328" "P33"
30721 2328 -1 523 "U328" "P33"
30722 2328 -1 483 "U328" "P33"
30723 2328 -1 1336 "U328" "P33"
30724 2328 -1 1991 "U328" "P33"
30725 2328 -1 965 "U328" "P33"
30726 2328 -1 1185 "U328" "P33"
30727 2328 -1 747 "U328" "P33"
30728 2328 -1 1594 "U328" "P33"
30729 2328 -1 870 "U328" "P33"
30730 2328 -1 948 "U328" "P33"
30731 2328 -1 893 "U328" "P33"
30732 2328 -1 491 "U328" "P33"
30733 2328 -1 1995 "U328" "P33"
30734 2328 -1 1366 "U328" "P33"
30735 2328 -1 349 "U328" "P33"
30736 2328 -1 795 "U328" "P33"
30737 2328 -1 844 "U328" "P33"
30738 2329 1 465 "U329" "P33"
30739 2329 -1 989 "U329" "P33"
30740 2329 -1 120 "U329" "P33"
30741 2329 -1 1444 "U329" "P33"
30742 2329 -1 1692 "U329" "P33"
30743 2329 -1 648 "U329" "P33"
30744 2329 -1 735 "U329" "P33"
30745 2329 -1 1072 "U329" "P33"
30746 2329 -1 1246 "U329" "P33"
30747 2329 -1 951 "U329" "P33"
30748 2329 -1 934 "U329" "P33"
30749 2329 -1 1221 "U329" "P33"
30750 2329 -1 2180 "U329" "P33"
30751 2329 -1 797 "U329" "P33"
30752 2329 -1 1364 "U329" "P33"
30753 2330 1913 1232 "U330" "P33"
30754 2331 1300 851 "U331" "P34"
30755 2331 -1 708 "U331" "P34"
30756 2331 -1 1494 "U331" "P34"
30757 2331 -1 1171 "U331" "P34"
30758 2331 -1 1464 "U331" "P34"
30759 2331 -1 2265 "U331" "P34"
30760 2331 -1 870 "U331" "P34"
30761 2331 -1 835 "U331" "P34"
30762 2331 -1 752 "U331" "P34"
30763 2331 -1 1143 "U331" "P34"
30764 2331 -1 1054 "U331" "P34"
30765 2331 -1 2315 "U331" "P34"
30766 2332 59 408 "U332" "P34"
30767 2332 -1 772 "U332" "P34"
30768 2332 -1 1076 "U332" "P34"
30769 2332 -1 563 "U332" "P34"
30770 2332 -1 520 "U332" "P34"
30771 2332 -1 1009 "U332" "P34"
30772 2332 -1 2118 "U332" "P34"
30773 2333 32 2100 "U333" "P34"
30774 2333 -1 2181 "U333" "P34"
30775 2333 -1 740 "U333" "P34"
30776 2333 -1 723 "U333" "P34"
30777 2333 -1 1754 "U333" "P34"
30778 2333 -1 747 "U333" "P34"
30779 2333 -1 1496 "U333" "P34"
30780 2333 -1 1555 "U333" "P34"
30781 2333 -1 434 "U333" "P34"
30782 2333 -1 1435 "U333" "P34"
30783 2333 -1 1817 "U333" "P34"
30784 2333 -1 1040 "U333" "P34"
30785 2333 -1 1635 "U333" "P34"
30786 2333 -1 1333 "U333" "P34"
30787 2333 -1 1526 "U333" "P34"
30788 2333 -1 1720 "U333" "P34"
30789 2333 -1 1230 "U333" "P34"
30790 2333 -1 1343 "U333" "P34"
30791 2333 -1 182 "U333" "P34"
30792 2333 -1 1229 "U333" "P34"
30793 2333 -1 1302 "U333" "P34"
30794 2333 -1 1739 "U333" "P34"
30795 2333 -1 796 "U333" "P34"
30796 2333 -1 1297 "U333" "P34"
30797 2333 -1 865 "U333" "P34"
30798 2333 -1 1116 "U333" "P34"
30799 2333 -1 1234 "U333" "P34"
30800 2333 -1 1425 "U333" "P34"
30801 2333 -1 977 "U333" "P34"
30802 2333 -1 1148 "U333" "P34"
30803 2333 -1 1445 "U333" "P34"
30804 2333 -1 1751 "U333" "P34"
30805 2333 -1 1568 "U333" "P34"
30806 2333 -1 1698 "U333" "P34"
30807 2333 -1 714 "U333" "P34"
30808 2333 -1 573 "U333" "P34"
30809 2333 -1 712 "U333" "P34"
30810 2333 -1 1531 "U333" "P34"
30811 2333 -1 590 "U333" "P34"
30812 2333 -1 1511 "U333" "P34"
30813 2333 -1 743 "U333" "P34"
30814 2333 -1 1954 "U333" "P34"
30815 2333 -1 688 "U333" "P34"
30816 2333 -1 1634 "U333" "P34"
30817 2333 -1 1000 "U333" "P34"
30818 2333 -1 1 "U333" "P34"
30819 2333 -1 1809 "U333" "P34"
30820 2333 -1 1000 "U333" "P34"
30821 2333 -1 1111 "U333" "P34"
30822 2333 -1 1263 "U333" "P34"
30823 2333 -1 1112 "U333" "P34"
30824 2333 -1 422 "U333" "P34"
30825 2333 -1 1266 "U333" "P34"
30826 2333 -1 948 "U333" "P34"
30827 2333 -1 1079 "U333" "P34"
30828 2333 -1 356 "U333" "P34"
30829 2333 -1 156 "U333" "P34"
30830 2333 -1 943 "U333" "P34"
30831 2333 -1 636 "U333" "P34"
30832 2334 12 1474 "U334" "P34"
30833 2334 -1 1092 "U334" "P34"
30834 2334 -1 1018 "U334" "P34"
30835 2334 -1 1354 "U334" "P34"
30836 2334 -1 437 "U334" "P34"
30837 2334 -1 1708 "U334" "P34"
30838 2334 -1 2276 "U334" "P34"
30839 2334 -1 1682 "U334" "P34"
30840 2334 -1 879 "U334" "P34"
30841 2334 -1 1086 "U334" "P34"
30842 2334 -1 608 "U334" "P34"
30843 2334 -1 1497 "U334" "P34"
30844 2335 31 453 "U335" "P34"
30845 2335 -1 2180 "U335" "P34"
30846 2335 -1 890 "U335" "P34"
30847 2335 -1 1620 "U335" "P34"
30848 2335 -1 913 "U335" "P34"
30849 2336 1 1770 "U336" "P34"
30850 2336 -1 1964 "U336" "P34"
30851 2337 3 1929 "U337" "P34"
30852 2337 -1 1231 "U337" "P34"
30853 2337 -1 2290 "U337" "P34"
30854 2337 -1 1597 "U337" "P34"
30855 2337 -1 1412 "U337" "P34"
30856 2337 -1 464 "U337" "P34"
30857 2337 -1 2194 "U337" "P34"
30858 2338 3 1903 "U338" "P34"
30859 2338 -1 493 "U338" "P34"
30860 2338 -1 128 "U338" "P34"
30861 2338 -1 1532 "U338" "P34"
30862 2338 -1 988 "U338" "P34"
30863 2338 -1 2180 "U338" "P34"
30864 2338 -1 521 "U338" "P34"
30865 2338 -1 960 "U338" "P34"
30866 2338 -1 1253 "U338" "P34"
30867 2338 -1 1550 "U338" "P34"
30868 2338 -1 116 "U338" "P34"
30869 2338 -1 1074 "U338" "P34"
30870 2338 -1 1791 "U338" "P34"
30871 2338 -1 1278 "U338" "P34"
30872 2338 -1 2377 "U338" "P34"
30873 2338 -1 1801 "U338" "P34"
30874 2338 -1 2343 "U338" "P34"
30875 2338 -1 946 "U338" "P34"
30876 2338 -1 427 "U338" "P34"
30877 2338 -1 1249 "U338" "P34"
30878 2338 -1 787 "U338" "P34"
30879 2338 -1 1390 "U338" "P34"
30880 2338 -1 877 "U338" "P34"
30881 2338 -1 1442 "U338" "P34"
30882 2338 -1 1177 "U338" "P34"
30883 2339 327 205 "U339" "P34"
30884 2339 -1 2000 "U339" "P34"
30885 2339 -1 214 "U339" "P34"
30886 2340 116 1401 "U340" "P34"
30887 2340 -1 628 "U340" "P34"
30888 2340 -1 2328 "U340" "P34"
30889 2341 17456 879 "U341" "P35"
30890 2341 -1 935 "U341" "P35"
30891 2341 -1 369 "U341" "P35"
30892 2341 -1 1878 "U341" "P35"
30893 2341 -1 665 "U341" "P35"
30894 2341 -1 1954 "U341" "P35"
30895 2341 -1 497 "U341" "P35"
30896 2341 -1 1443 "U341" "P35"
30897 2341 -1 1310 "U341" "P35"
30898 2341 -1 865 "U341" "P35"
30899 2341 -1 1453 "U341" "P35"
30900 2341 -1 1192 "U341" "P35"
30901 2341 -1 638 "U341" "P35"
30902 2341 -1 1276 "U341" "P35"
30903 2341 -1 1932 "U341" "P35"
30904 2341 -1 884 "U341" "P35"
30905 2341 -1 873 "U341" "P35"
30906 2341 -1 927 "U341" "P35"
30907 2341 -1 1241 "U341" "P35"
30908 2341 -1 1716 "U341" "P35"
30909 2342 91 61 "U342" "P35"
30910 2342 -1 1286 "U342" "P35"
30911 2342 -1 1252 "U342" "P35"
30912 2342 -1 2294 "U342" "P35"
30913 2342 -1 1559 "U342" "P35"
30914 2342 -1 1543 "U342" "P35"
30915 2342 -1 1117 "U342" "P35"
30916 2342 -1 1304 "U342" "P35"
30917 2342 -1 1743 "U342" "P35"
30918 2342 -1 1042 "U342" "P35"
30919 2342 -1 2165 "U342" "P35"
30920 2342 -1 1814 "U342" "P35"
30921 2342 -1 1396 "U342" "P35"
30922 2342 -1 953 "U342" "P35"
30923 2342 -1 1459 "U342" "P35"
30924 2342 -1 168 "U342" "P35"
30925 2342 -1 1973 "U342" "P35"
30926 2342 -1 104 "U342" "P35"
30927 2342 -1 1365 "U342" "P35"
30928 2343 1150 1133 "U343" "P35"
30929 2343 -1 1281 "U343" "P35"
30930 2343 -1 1766 "U343" "P35"
30931 2343 -1 291 "U343" "P35"
30932 2343 -1 494 "U343" "P35"
30933 2344 44 1307 "U344" "P35"
30934 2344 -1 1833 "U344" "P35"
30935 2344 -1 986 "U344" "P35"
30936 2344 -1 2071 "U344" "P35"
30937 2345 875 667 "U345" "P35"
30938 2345 -1 1674 "U345" "P35"
30939 2345 -1 1114 "U345" "P35"
30940 2345 -1 1642 "U345" "P35"
30941 2345 -1 535 "U345" "P35"
30942 2346 54 1228 "U346" "P35"
30943 2346 -1 1808 "U346" "P35"
30944 2346 -1 302 "U346" "P35"
30945 2346 -1 1149 "U346" "P35"
30946 2346 -1 1814 "U346" "P35"
30947 2346 -1 1409 "U346" "P35"
30948 2346 -1 960 "U346" "P35"
30949 2346 -1 647 "U346" "P35"
30950 2346 -1 1686 "U346" "P35"
30951 2346 -1 757 "U346" "P35"
30952 2346 -1 1910 "U346" "P35"
30953 2346 -1 1441 "U346" "P35"
30954 2346 -1 2066 "U346" "P35"
30955 2346 -1 989 "U346" "P35"
30956 2346 -1 1802 "U346" "P35"
30957 2346 -1 711 "U346" "P35"
30958 2346 -1 1415 "U346" "P35"
30959 2346 -1 2111 "U346" "P35"
30960 2346 -1 1201 "U346" "P35"
30961 2346 -1 1143 "U346" "P35"
30962 2346 -1 722 "U346" "P35"
30963 2346 -1 1000 "U346" "P35"
30964 2346 -1 1416 "U346" "P35"
30965 2347 22 1276 "U347" "P35"
30966 2347 -1 1458 "U347" "P35"
30967 2347 -1 820 "U347" "P35"
30968 2347 -1 1030 "U347" "P35"
30969 2347 -1 1945 "U347" "P35"
30970 2347 -1 884 "U347" "P35"
30971 2347 -1 886 "U347" "P35"
30972 2348 1 952 "U348" "P35"
30973 2348 -1 646 "U348" "P35"
30974 2348 -1 626 "U348" "P35"
30975 2348 -1 1991 "U348" "P35"
30976 2348 -1 1109 "U348" "P35"
30977 2348 -1 1711 "U348" "P35"
30978 2348 -1 2138 "U348" "P35"
30979 2348 -1 1933 "U348" "P35"
30980 2348 -1 822 "U348" "P35"
30981 2349 21 1012 "U349" "P35"
30982 2349 -1 207 "U349" "P35"
30983 2349 -1 1074 "U349" "P35"
30984 2349 -1 2229 "U349" "P35"
30985 2349 -1 1487 "U349" "P35"
