time jobId jobSize runtime tasks user
1343553 3957 2 84 650;3 2
1343641 3958 2 258 57;82 2
1343758 3959 3 127 20;1136;1532 152
1343892 3960 13 6 45;159;1398;4;2578;37;3;69;6;122;323;3;22 13
1343945 3961 2 431 168;4 78
1344017 3962 13 256 21;9;18;3;16;54;6;1773;5;12;7;11;13 12
1344046 3963 6 645 25;176;13;41;3;426 1
1344226 3964 4 1 138;101;103;20 17
1344419 3965 1 2 66 1
1344541 3966 20 16 48;5;3;90;5;28;391;5;6;116;611;104;1;8;10;955;16;1024;2;6 5
1344753 3967 3 21 934;3311;659 1
1344780 3968 1 19 109 309
1345425 3969 3 2409 55;74;1389 29
1345433 3970 2 10 5;24 182
1345685 3971 4 41 1688;56;1;938 10
1345780 3972 9 48 144;319;95;77;10;10;28;53;83 10
1346115 3973 1 152 5 4
1346148 3974 5 2 18;85;152;1355;2 1
1346205 3975 2 81 1980;10 4
1346258 3976 4 3 1685;163;159;21 2
1346284 3977 13 8 32;2;54;10;1060;29;33;1122;393;27;298;41;8 11
1346286 3978 3 23 3098;8;169 1
1346363 3979 7 28 1060;1203;184;7;3;35;28 3
1346510 3980 2 1 2;3 1
1348066 3981 6 9 10;530;131;247;3115;1301 2
1348297 3982 2 9 470;14 20
1348571 3983 3 344 494;7;2132 7
1348625 3984 2 1293 29;9 1
1348712 3985 6 470 1485;6;586;54;264;130 35
1348829 3986 2 2 6;6 36
1348999 3987 2 73 3;29 325
1349022 3988 2 656 177;3236 1
1349101 3989 7 7 3;3;2;1216;92;16;321 7
1349331 3990 16 46 20;30;2551;4;1;3;11;116;1;669;128;45;1573;60;156;132 1
1349400 3991 3 3 1;3;4 1
1349439 3992 17 5 1;513;1;16;311;2;108;5;294;2520;15;3057;1434;13;7;1;10 89
1349542 3993 1 568 271 1
1349549 3994 2 98 32;60 4
1349624 3995 3 1574 1957;719;876 86
1350368 3996 38 698 2249;1;407;473;125;186;3124;2420;55;1316;1338;1762;2016;1055;320;199;93;16;9;256;6;362;439;637;17;112;143;6;8;11;437;122;58;47;92;1;4;1547 13
1350412 3997 3 17 73;507;2 14
1350497 3998 8 2 342;20;28;36;226;399;683;3 49
1350524 3999 19 53 41;89;7;16;7;7;83;20;20;45;38;117;768;100;98;37;53;44;105 1
1350762 4000 2 88 2;1 9
1350886 4001 2 1 65;2 3
1351100 4002 7 4 4;973;128;180;131;2;457 1
1351130 4003 5 1 21;2582;318;475;828 1
1351614 4004 6 255 2;27;6;503;336;9 41
1352172 4005 9 32 4;3;1861;10;5;88;2;2;3 179
1352261 4006 1 212 1109 1
1352355 4007 1 220 1 1
1352382 4008 1 30 900 1
1352590 4009 2 112 3;1 2
1352598 4010 2 22 6;4 31
1352711 4011 2 11 4;2122 1
1352782 4012 2 3 58;6 1
1352823 4013 5 5 920;503;3;349;25 287
1352874 4014 7 8 2;8;60;115;2520;1837;276 27
1353181 4015 4 4 310;188;22;3 7
1353225 4016 1 2 1438 16
1353422 4017 2 551 357;425 80
1354515 4018 1 29 41 1
1354569 4019 1 3 58 1
1354636 4020 5 268 6;9;3;19;53 1
1354932 4021 4 2043 844;3;192;1616 2
1355020 4022 4 4 14;114;104;2 10
1355108 4023 2 15 81;157 69
1355796 4024 2 19 7;471 29
1355799 4025 2 6 4;8 1
1355867 4026 8 1227 1451;712;1731;40;7;16;14;551 1
1356027 4027 7 187 88;2531;79;59;472;41;739 1
1356160 4028 4 3 2;2;5;19 2
1356643 4029 4 2 294;220;16;64 1
1357061 4030 1 6 28 4
1357378 4031 3 21 2;100;530 4
1357686 4032 3 35 30;2279;198 16
1357984 4033 1 2 35 71
1358058 4034 2 8 158;2392 9
1358102 4035 3 42 2;101;2 3
1358769 4036 1 1 43 2
1358917 4037 2 8 1;3 2
1358932 4038 13 2 746;64;4;179;46;144;11;359;4;18;11;18;17 13
1359192 4039 21 4 37;35;1;1;50;2;4;108;4;4;93;362;9;8;71;29;24;734;7;6;2 87
1359489 4040 35 1 683;1;164;20;8;134;95;5;3;63;16;298;186;2;2;84;9;5;138;617;99;1;9;34;275;1;16;15;1;5;229;186;7;1605;39 3
1359555 4041 1 1071 2 2
1359595 4042 4 313 2534;2;2;5 46
1359625 4043 7 217 90;111;57;57;3;753;75 1
1359680 4044 6 6 1635;1107;17;252;325;1044 1
1359864 4045 6 14 29;128;4;3;14;1 30
1359937 4046 4 3 34;6;105;244 4
1360444 4047 2 13 5;1 1
1360730 4048 3 2 335;42;2 16
1361115 4049 8 208 4;11;2;1;60;12;75;3 2
1361314 4050 3 10 104;53;289 39
1361415 4051 2 5 124;31 1
1361836 4052 2 8 744;615 9
1362484 4053 2 1 1;10 3
1362492 4054 2 115 10;6 18
1363497 4055 3 312 30;84;2 2
1363502 4056 5 2 91;139;5;55;5 1
1363601 4057 18 489 5;105;2994;269;2;49;38;2756;3;444;232;12;2187;5;153;2623;108;4 49
1364615 4058 3 1 569;3;1 4
1365012 4059 5 16 13;2952;2;101;3 4
1365320 4060 4 54 2851;19;3;191 2
1365483 4061 11 281 3404;2;2032;2904;1297;229;38;906;211;1497;138 1
1365726 4062 3 84 3128;7;300 2
1365934 4063 22 7 3;195;40;78;70;1366;1;31;2;4;7;68;1;2;52;24;1;5;24;62;342;2 2
1366361 4064 9 45 14;3;1252;73;519;3;338;4;5 4
1366392 4065 2 161 225;4 1
1366824 4066 1 23 395 1
1367462 4067 9 2 3509;6;10;43;4;1;15;126;21 5
1367517 4068 3 5 43;224;3043 87
1367599 4069 2 655 176;663 5
1367891 4070 10 11 11;5;346;78;3;108;2;2;70;49 146
1368223 4071 1 86 173 116
1368339 4072 3 187 25;4;16 1
1368388 4073 4 35 180;108;284;31 11
1368639 4074 2 1 104;67 24
1368918 4075 4 98 24;166;7;7 1
1369101 4076 4 275 9;114;14;4 2
1369116 4077 3 5 1805;1775;1 1
1369324 4078 13 11 11;587;2;80;4;21;5;41;1;32;5;15;11 3
1369369 4079 17 278 195;73;516;14;89;2;96;2;28;16;67;1;7;1911;1;98;11 4
1373472 4080 3 401 87;1613;14 1
1373784 4081 3 9 68;2272;18 6
1373893 4082 1 1 3020 9
1374448 4083 2 65 20;86 1
1374903 4084 2 4 109;1392 1
1375198 4085 2 5 258;2 15
1376067 4086 23 58 10;3;254;2575;228;1053;4;221;626;993;39;628;1;96;1;889;1697;1042;21;106;1669;80;15 28
1376491 4087 2 1 129;206 1
1376864 4088 10 4 6;53;16;4;472;227;16;9;1;41 1
1376899 4089 5 28 1;3;267;101;10 1
1378261 4090 4 779 10;20;27;63 4
1378506 4091 6 1 2;1;19;9;358;2 1
1379561 4092 15 5 9;2698;70;167;7;228;7;168;501;45;24;143;62;6;139 3
1381160 4093 1 36 4 91
1381369 4094 7 4 612;2;1;247;4;2;380 1
1381578 4095 5 16 1;14;2;5;2 317
1382068 4096 10 7 550;980;269;2;194;3481;1539;1369;58;1 1
1388693 4097 5 2 6;211;7;82;62 18
1390337 4098 7 5 2012;27;45;23;19;103;176 11
1391378 4099 1 6 206 1
1391755 4100 4 6 4;2093;3114;84 1
1393970 4101 6 13 39;46;43;18;5;1879 251
1400039 4102 2 7 52;2775 3
1421078 4103 6 26 2;6;2;15;12;2 2
1422119 4104 2 3 250;248 1
1422145 4105 3 426 1622;1;1156 1
1422237 4106 9 66 42;687;467;9;9;274;180;980;988 1
1422275 4107 6 2473 1509;7;2389;355;381;1364 57
1422317 4108 2 110 6;1687 151
1422493 4109 2 437 467;3 246
1422512 4110 1 9 4 2
1422541 4111 2 355 212;1 259
1422798 4112 2 411 239;2602 4
1423137 4113 25 249 1998;175;1013;993;53;19;22;243;5;76;27;43;385;4;130;101;1441;247;919;871;2144;23;42;174;13 5
1423181 4114 2 31 5;11 2
1423251 4115 2 619 3;2675 10
1423377 4116 2 114 61;81 1
1423480 4117 2 7 223;990 2
1423595 4118 2 1 9;496 1
1423620 4119 2 103 40;4 20
1424291 4120 2 491 103;2 1
1424329 4121 4 89 160;1950;2267;32 3
1424493 4122 2 7 222;705 47
1424561 4123 4 2249 2840;4;1271;5 1
1424706 4124 6 17 4;3;509;6;2466;1271 3
1424716 4125 1 1151 1080 336
1424861 4126 4 2790 577;288;2595;1444 2
1424937 4127 15 524 1034;2;2285;87;76;168;15;28;116;5;18;40;1;409;5 9
1425049 4128 1 3 3483 1
1425303 4129 3 3 3;3;1807 109
1425314 4130 2 1778 9;723 20
1425497 4131 1 94 399 4
1425546 4132 4 1425 88;2;1268;2625 275
1425595 4133 1 1093 19 27
1425646 4134 7 1094 23;367;338;1;481;771;1 2
1426015 4135 10 2457 1997;2;57;387;244;28;1772;273;441;648 3
1427168 4136 2 8 16;2930 4
1427582 4137 5 3 3;18;3;1509;1595 1
1427639 4138 5 27 628;6;9;31;18 40
1427981 4139 1 201 579 1
1428623 4140 4 186 302;29;4;8 5
1429087 4141 5 12 557;18;39;2;4 4
1429814 4142 4 1483 1888;34;530;136 3
1429903 4143 2 598 190;64 6
1429948 4144 12 14 12;459;20;18;1;2622;342;36;22;38;10;25 34
1430050 4145 4 80 2300;70;863;11 37
1430066 4146 2 32 8;11 144
1430098 4147 10 2 103;131;3;26;16;12;19;1;1908;1 3
1430200 4148 2 2 5;2 7
1430236 4149 5 1 2;1;3;2;2 38
1430265 4150 2 88 901;63 54
1430322 4151 3 71 1332;5;526 10
1430369 4152 3 195 1591;381;1738 1
1430400 4153 2 444 1;6 2
1430424 4154 8 44 200;3;54;48;165;5;871;9 2
1430516 4155 2 1765 344;1257 2
1430595 4156 3 129 5;47;138 19
1430688 4157 4 135 1231;1877;2842;1 1
1432276 4158 8 5 1235;1;475;2;41;4;14;1052 6
1432316 4159 2 5 4;54 1
1432337 4160 4 1 97;1;481;6 5
1432549 4161 2 2 247;275 5
1432585 4162 3 2 13;1;726 202
1433301 4163 8 44 2;36;7;836;84;959;134;65 21
1433459 4164 15 29 10;2;1;758;3216;28;838;52;7;4;381;2214;4;221;2 2
1433900 4165 12 2 1325;1302;2;12;15;92;615;65;28;2;3;1 2
1434029 4166 3 15 72;3500;113 17
1434125 4167 3 13 186;4;2730 4
1434254 4168 7 2 3;1489;3;1;125;2;2 1
1434260 4169 2 80 3;18 6
1434423 4170 5 2 83;18;10;2;3 1
1434452 4171 1 7 7 2
1434548 4172 1 4 636 2
1434589 4173 2 3 437;1 13
1434724 4174 5 2 1;14;4;205;3171 187
1434769 4175 2 76 581;53 362
1434820 4176 23 46 119;17;1643;2;2966;543;406;194;89;348;2;1966;104;9;2029;6;15;85;2395;31;3493;2668;10 8
1435029 4177 4 1006 44;1130;1698;32 6
1435185 4178 1 16 1357 1
1435305 4179 3 140 9;430;15 9
1435577 4180 2 567 364;31 2
1435595 4181 4 8 194;100;110;19 16
1435604 4182 7 29 14;76;74;62;19;55;118 3
1435670 4183 2 18 66;297 15
1435707 4184 22 25 3;47;67;3;565;173;293;3;25;3;395;2797;17;3071;2465;10;38;1790;2;490;4;1975 186
1436704 4185 2 172 6;71 4
1436769 4186 1 1 6 47
1437306 4187 8 1007 732;4;1644;8;1830;47;335;231 1
1437345 4188 3 1 1;131;180 1
1437390 4189 2 6 4;692 62
1437393 4190 1 13 3 1
1437676 4191 60 19 348;666;17;386;18;2;25;23;760;471;5;18;268;851;47;2014;233;109;29;125;1;3;53;75;3;305;6;42;202;421;3;14;1067;3;32;26;35;447;9;1;507;26;3;32;291;13;163;6;2;92;163;3;2673;26;13;20;6;1119;9;4 26
1437914 4192 2 2434 2268;52 1
1438479 4193 3 1167 33;172;56 5
1438605 4194 9 175 4;371;252;13;25;1701;1219;2473;6 1
1438639 4195 6 82 851;111;3;9;56;30 1
1438755 4196 3 2652 6;16;17 13
1438814 4197 8 3 1;865;8;2;900;3;1459;40 2
1438908 4198 2 112 279;13 8
1439039 4199 5 336 24;117;2184;4;1900 1
1439056 4200 3 2950 37;1;817 26
1439085 4201 1 1490 420 11
1439113 4202 2 2607 2262;14 8
1439181 4203 1 29 43 1
1439408 4204 3 353 115;697;3 24
1439721 4205 2 1480 394;2440 1
1439820 4206 6 123 3;143;802;628;1718;31 21
1440407 4207 9 54 99;136;2379;176;2513;3;845;994;65 8
1440423 4208 4 8 1689;7;2666;2 4
1440540 4209 4 357 728;889;81;2534 1
1440580 4210 3 67 8;89;16 23
1440738 4211 2 326 2;39 17
1441028 4212 4 36 3;7;13;6 3
1441053 4213 3 220 17;13;248 3
1441219 4214 10 9 1148;133;606;81;2471;595;2;63;40;2 1
1441926 4215 2 34 174;127 50
1441968 4216 4 10 157;4;1;1 1
1442062 4217 3 2 48;276;2 6
1442097 4218 3 17 270;57;15 77
1442192 4219 2 1184 1339;14 3
1443311 4220 3 33 1354;46;66 1
1444579 4221 2 4 599;65 18
1444588 4222 1 9 1 10
1445394 4223 77 431 104;32;7;274;11;1298;1784;108;91;93;1445;2712;215;3;9;141;361;659;2554;176;11;76;120;60;111;916;3;163;143;18;97;44;32;52;82;2;78;63;7;1410;689;10;83;106;11;199;1699;5;243;294;857;3;885;449;30;18;5;2724;264;7;58;5;67;69;727;1;101;7;88;13;785;932;1656;369;5;224;195 6
1446644 4224 3 46 1;63;278 56
1446743 4225 3 4 16;1810;2 2
1446835 4226 3 7 1;3;2 2
1453951 4227 2 184 37;15 1
1454156 4228 2 46 14;60 13
1454315 4229 4 17 613;6;1;4 2
1454640 4230 3 39 438;87;81 2
1455065 4231 6 43 33;74;1404;686;23;123 170
1455142 4232 3 1 5;2;57 1
1455236 4233 2 116 3043;243 23
1455298 4234 7 1240 793;44;1254;728;3139;1;982 4
1455942 4235 2 148 27;1240 2
1456023 4236 6 4 1;3;1;2;61;667 3
1456387 4237 2 4 192;6 203
1456552 4238 2 16 15;3 1
1457000 4239 5 141 144;85;135;128;196 11
1458919 4240 2 26 6;93 10
1459468 4241 3 199 86;246;83 1
1459481 4242 1 21 712 3
1459641 4243 2 2 837;31 3
1460864 4244 5 34 12;30;16;1668;2 133
1461342 4245 14 1056 1537;58;993;1155;74;101;1824;61;295;923;323;150;288;2906 8
1461647 4246 29 5 46;801;294;1;1173;431;1637;1467;518;2285;54;2;101;3099;37;15;11;1;27;2;63;5;267;588;2090;79;13;98;2423 3
1461773 4247 4 53 9;542;171;70 15
1461950 4248 3 38 516;75;2860 157
1462344 4249 18 663 8;9;643;76;9;12;144;1;1988;24;34;2155;6;21;109;806;20;8 9
1464767 4250 1 2 29 4
1464829 4251 2 37 331;383 2
1464980 4252 5 86 3;2;10;7;1 218
1466137 4253 8 384 463;84;7;707;2656;1985;71;187 2
1467017 4254 5 99 1750;330;2;56;2504 1
1467057 4255 3 192 246;129;192 1
1468008 4256 5 44 33;20;178;26;33 17
1469121 4257 3 3388 21;24;4 18
1469563 4258 3 111 15;2834;3 66
1469636 4259 5 49 63;3458;10;2;202 2
1469801 4260 1 586 14 7
1469881 4261 3 29 10;1744;342 5
1470765 4262 8 28 48;1;28;1;31;3;2757;1352 3
1472358 4263 4 197 102;20;2;9 12
1473077 4264 3 15 21;1;185 2
1473208 4265 8 44 6;84;9;41;10;649;35;6 1
1474711 4266 10 12 3;5;33;209;28;60;2;1;5;87 48
1478765 4267 2 1854 29;790 17
1484342 4268 2 2311 663;107 2
1485839 4269 2 18 195;52 1
1486332 4270 30 21 405;653;23;2631;2038;6;5;61;114;288;32;808;121;2;162;901;3007;36;14;143;56;10;1457;19;2;7;562;389;2;18 4
1486968 4271 3 17 273;178;365 2
1487051 4272 8 61 250;7;1344;66;6;403;2;1062 76
1488023 4273 4 33 31;8;968;106 1
1488081 4274 8 8 282;53;39;1772;99;11;1;150 1
1488154 4275 3 3 27;719;7 26
1488614 4276 5 39 5;103;111;1655;16 2
1489362 4277 4 12 288;13;1101;4 7
1489455 4278 2 318 3492;16 3
1489892 4279 15 8 387;1;2;343;117;108;16;263;40;1974;109;7;49;3;91 1
1489931 4280 3 6 99;16;94 215
1490002 4281 2 8 3;1 90
1490041 4282 6 1894 2204;1353;1333;968;495;293 51
1490129 4283 2 34 310;667 154
1490219 4284 12 177 176;5;79;124;7;3278;44;468;101;247;59;1061 2
1490243 4285 15 3071 3;7;1;515;418;479;39;37;1695;1577;91;195;48;2034;98 351
1490327 4286 4 11 73;2;43;88 367
1490499 4287 1 3 2 2
1490508 4288 4 8 2;2;12;12 14
1490646 4289 5 99 1;463;44;318;20 1
1490666 4290 5 4 4;308;1;411;1 1
1490721 4291 2 1542 3;1347 246
1490775 4292 13 43 87;31;3531;175;68;21;1;12;18;55;70;35;32 4
1490885 4293 1 40 45 23
1490976 4294 4 53 980;821;205;9 6
1490987 4295 6 92 3;758;1725;2;3;71 31
1490992 4296 2 34 82;152 1
1491297 4297 2 386 21;3 312
1491501 4298 2 2787 635;3293 1
1493281 4299 6 125 7;20;712;216;2;515 214
1493301 4300 5 538 797;244;748;8;50 5
1493339 4301 4 2 2125;584;1252;75 4
1493494 4302 2 4 4;2 6
1493775 4303 3 1 100;92;5 3
1494237 4304 2 12 5;312 3
1494264 4305 10 361 159;2568;39;1352;2;239;207;841;3;1 34
1494368 4306 3 126 57;5;13 38
1494688 4307 3 1 9;123;354 1
1494781 4308 12 14 1143;2;2;2722;2313;3554;5;1933;502;45;679;12 84
1494915 4309 5 5 924;24;133;1;22 3
1495480 4310 27 2 15;5;1;2;19;5;2;2;6;4;1;2;14;18;23;2;1;8;5;17;5;1;14;2;3;3;5 3
1495512 4311 2 12 43;3 4
1495536 4312 1 387 2228 1
1495654 4313 3 3501 96;101;587 1
1495910 4314 3 60 1914;1464;278 10
1496192 4315 1 773 54 18
1496294 4316 1 4 168 101
1496365 4317 4 12 7;686;2282;7 3
1496371 4318 2 2290 66;235 3
1497146 4319 3 2 1434;22;4 131
1497411 4320 2 7 1161;2003 1
1497477 4321 1 62 1 39
1497480 4322 3 6 432;3;152 6
1497537 4323 6 5 18;1165;3;17;2421;5 1
1497551 4324 17 3066 10;636;4;1;8;12;9;270;3306;2900;176;2;2113;2;4;7;55 1
1497795 4325 1 115 9 2
1497821 4326 38 39 247;1;213;17;1645;1;1;178;2905;62;4;34;655;53;681;843;35;298;3346;317;357;2;400;1432;39;2795;7;768;2703;1345;12;167;502;1056;1026;7;2568;411 8
1498133 4327 81 872 13;24;514;67;8;212;598;12;391;35;115;22;3;1718;1051;103;5;12;1;2;45;1224;1;2;61;628;426;266;49;148;1373;11;11;340;172;1386;1;8;4;2;28;2329;1536;199;57;488;3;22;1;19;1180;119;2130;308;112;106;4;11;12;1;3315;762;235;51;2;48;23;513;276;406;513;6;458;1212;15;350;824;135;3233;1076;496 176
1498180 4328 2 12 5;164 1
1498217 4329 1 182 462 2
1498520 4330 2 862 315;6 9
1498527 4331 7 200 460;32;4;3529;129;334;474 1
1498534 4332 2 22 1274;7 1
1498555 4333 3 144 429;138;23 1
1498569 4334 4 74 6;2;1542;377 3
1499162 4335 1 2 19 4
1499424 4336 7 836 46;6;14;42;39;2;2925 1
1499562 4337 13 588 327;61;46;113;2;3288;2;10;56;3;7;4;17 1
1499738 4338 11 190 3373;119;737;188;24;522;2;1678;305;184;38 12
1499743 4339 5 2 178;18;1;4;7 4
1499808 4340 2 8 756;5 2
1499835 4341 2 9 2;4 3
1500035 4342 6 16 15;16;2;2;4;180 71
1500052 4343 3 21 18;6;2 15
1500265 4344 1 425 1569 14
1500391 4345 2 198 181;94 12
1500484 4346 3 75 4;2492;21 13
1500658 4347 3 2 36;85;2 15
1500707 4348 2 562 562;91 8
1500714 4349 2 84 223;181 1
1500907 4350 2 18 261;13 1
1500911 4351 3 5 26;4;565 1
1501018 4352 1 23 1450 1
1501420 4353 8 251 839;374;938;136;29;150;8;1 6
1501540 4354 2 2 381;4 43
1501547 4355 4 2 65;15;495;6 1
1502078 4356 2 156 1;516 13
1502623 4357 1 1 27 1
1502806 4358 4 379 9;1;49;27 1
1503146 4359 4 251 14;18;206;40 1
1503161 4360 2 2 1591;50 1
1503301 4361 5 9 2;12;143;34;2 1
1503324 4362 6 3 2;1;436;210;2561;90 12
1503331 4363 4 2 164;4;2;91 1
1503350 4364 2 22 945;109 39
1503409 4365 2 244 298;108 5
1503533 4366 2 1994 94;35 7
1503555 4367 1 128 178 152
1503618 4368 8 3 27;50;4;891;2;5;5;153 1
1503622 4369 2 87 334;178 1
1503636 4370 3 14 1812;26;2 3
1503748 4371 1 13 142 5
1504043 4372 2 1332 2133;2391 1
1504117 4373 1 39 127 21
1504407 4374 11 19 23;142;1043;47;64;2;831;7;2550;52;2 34
1504435 4375 3 2814 153;1853;1223 5
1504653 4376 1 6 44 1
1504743 4377 2 409 1645;65 45
1505017 4378 5 415 591;3485;16;646;906 5
1505033 4379 3 199 5;441;100 2
1505092 4380 10 189 17;1;43;5;1;6;170;25;11;21 4
1505208 4381 6 28 22;36;40;24;27;7 2
1505283 4382 15 54 667;63;1697;91;6;3;80;3212;4;61;11;25;121;2840;7 11
1505296 4383 4 5 21;13;2176;8 1
1505557 4384 5 1 175;8;82;3;7 1
1505657 4385 6 20 17;1;2704;2;109;12 1
1505685 4386 2 4 295;2585 3
1505983 4387 16 2 86;1045;29;93;7;2;3;6;171;344;731;2459;21;234;265;7 13
1506037 4388 14 68 33;3;12;1127;7;462;579;237;250;43;33;6;98;2637 46
1506222 4389 2 916 272;1271 48
1506275 4390 60 2 8;5;4;561;55;78;5;5;21;2;18;1;938;18;32;2;575;4;58;3;79;18;129;35;29;6;116;14;163;18;3;35;2;4;4;81;1;63;5;839;9;48;2629;101;84;1080;3;3;20;4;2727;26;22;54;281;249;2;42;21;3 10
1506333 4391 1 18 118 20
1506343 4392 1 25 112 312
1506492 4393 4 594 32;526;324;529 1
1506638 4394 3 56 1258;2236;36 137
1506659 4395 3 445 6;90;3346 1
1506792 4396 5 184 20;431;834;2;1965 2
1507147 4397 5 14 33;3;3;3;18 1
1507618 4398 5 8 2;1574;446;1617;249 4
1507728 4399 3 1714 3240;8;2397 1
1507747 4400 3 8 99;2;8 68
1507772 4401 2 317 10;8 71
1507821 4402 2 3318 163;1978 241
1507926 4403 2 38 121;2 7
1508111 4404 3 1234 4;268;2 216
1508134 4405 2 1 180;2 119
1508249 4406 2 49 1007;205 6
1508261 4407 2 1313 146;551 2
1508400 4408 2 81 3419;6 1
1508512 4409 1 602 5 3
1509141 4410 2 641 120;274 2
1509173 4411 5 2 4;3;2;6;11 1
1509577 4412 5 1 7;58;1;202;183 289
1509580 4413 5 155 2;36;4;2;6 3
1509725 4414 2 82 284;75 7
1509732 4415 2 2676 662;861 1
1509826 4416 3 1382 433;306;2950 2
1509878 4417 2 1 5;1059 33
1509904 4418 2 1190 389;422 8
1509955 4419 3 681 538;1560;1465 1
1509978 4420 5 5 31;1688;1750;4;291 9
1510034 4421 5 1221 1265;82;62;145;5 2
1510060 4422 6 2 4;136;57;78;17;10 139
1510205 4423 2 301 56;6 13
1510399 4424 9 3148 3;1;5;139;3546;1541;570;357;1055 3
1510414 4425 17 2180 952;107;775;3403;549;390;425;2248;738;655;2098;1439;423;313;1470;771;69 135
1511352 4426 2 66 5;127 2
1511385 4427 2 398 430;882 3
1511621 4428 2 478 2655;26 32
1511670 4429 4 15 22;2;6;18 30
1511913 4430 4 38 7;43;4;501 1
1511962 4431 2 3 37;12 20
1512000 4432 4 2102 7;2483;1;33 1
1512158 4433 2 1985 28;56 54
1512441 4434 1 120 257 1
1512622 4435 2 527 10;45 10
1512633 4436 3 1 48;3;3 2
1513407 4437 4 118 10;4;89;1251 10
1513497 4438 3 462 1583;7;31 10
1513567 4439 2 47 108;4 3
1513890 4440 2 49 24;45 13
1514502 4441 2 131 1;4 2
1514509 4442 4 8 1977;566;26;1945 212
1515032 4443 4 37 121;258;3;7 68
1515055 4444 3 171 925;221;56 1
1515330 4445 3 23 7;32;4 53
1516401 4446 2 12 1;9 31
1516884 4447 2 6 557;7 3
1516891 4448 7 210 11;17;17;23;84;19;6 4
1516925 4449 2 245 1248;2 2
1517136 4450 4 4 6;6;5;220 12
1517188 4451 4 25 2;2409;586;2952 3
1517262 4452 3 991 19;12;110 6
1517415 4453 10 6 669;1;7;8;3;9;68;135;13;21 72
1517943 4454 6 476 162;2850;947;153;93;8 5
1517952 4455 3 66 596;150;632 3
1518103 4456 1 12 1426 19
1518109 4457 10 245 10;4;18;15;3;10;50;60;16;589 7
1518303 4458 4 1 869;138;30;86 1
1518330 4459 8 1 7;21;1;2;5;33;8;331 4
1518442 4460 2 9 11;23 1
1519832 4461 3 8 2837;493;288 38
1519887 4462 17 26 13;29;6;6;160;30;88;20;814;1000;3;551;113;352;57;195;66 2
1519976 4463 2 10 385;55 7
1520382 4464 4 16 2;45;41;16 1
1520451 4465 3 17 1985;34;389 136
1520530 4466 4 1 1332;4;98;24 29
1520684 4467 6 174 1552;213;8;520;1202;134 69
1520738 4468 3 4 32;19;249 23
1520970 4469 3 11 9;65;61 4
1521017 4470 9 160 17;23;276;58;1328;4;192;204;10 1
1521078 4471 16 121 1;260;186;1085;471;1017;3545;2259;7;2;3;12;706;74;548;2201 4
1521626 4472 5 6 57;49;10;856;740 1
1521738 4473 4 6 39;4;17;63 24
1522273 4474 2 2234 7;72 50
1522302 4475 1 336 1247 3
1522371 4476 2 9 19;3 2
1522393 4477 26 149 2;108;1930;56;2;995;53;1;2;743;1603;29;1;2;5;2;217;4;1768;934;588;153;5;47;22;143 2
1522511 4478 2 15 47;307 3
1522561 4479 2 154 2;67 1
1522577 4480 5 63 397;457;198;30;1 1
1522605 4481 3 47 84;133;9 321
1522681 4482 1 2 87 3
1522829 4483 4 2 85;2;293;2 1
1522840 4484 3 2 59;2;25 8
1522915 4485 5 6 380;66;10;3;6 2
1523272 4486 9 21 331;887;4;12;1830;1;50;31;1 1
1523462 4487 2 26 1446;85 1
1523496 4488 7 57 1021;102;23;79;496;41;492 3
1523614 4489 1 2 122 1
1523799 4490 1 43 206 7
1524005 4491 32 89 383;6;401;7;156;3;1298;1146;267;456;104;1733;1164;3;18;2;21;15;1427;2;24;3231;2267;5;309;6;612;3440;222;842;1351;2832 3
1524040 4492 3 30 7;3442;12 2
1524248 4493 3 5 6;2;2 15
1524680 4494 10 19 3445;3101;1858;35;4;503;2017;344;21;3356 1
1525322 4495 9 89 40;7;25;161;143;1336;19;1;632 7
1525333 4496 1 107 1 153
1525359 4497 10 57 1093;1683;4;3297;28;590;4;2;19;84 2
1525427 4498 14 9 36;115;148;3;35;59;4;1749;4;1;937;5;11;125 12
1525609 4499 11 7 3;339;612;5;24;1707;3;1063;32;2018;101 2
1525890 4500 2 15 9;178 30
1526026 4501 6 44 571;216;964;140;14;39 1
1526609 4502 1 1 2 49
1526612 4503 12 269 3;1066;1357;265;495;230;143;10;755;1482;25;1 1
1526645 4504 3 9 2;169;162 11
1526679 4505 4 4 7;11;697;1400 1
1526907 4506 4 387 383;2578;3283;189 1
1527756 4507 1 1001 619 13
1528003 4508 2 4 2;22 341
1528037 4509 2 13 15;1 1
1528049 4510 1 5 85 9
1528166 4511 1 1 1477 14
1528232 4512 8 546 35;2701;70;105;16;1905;540;4 32
1528313 4513 2 7 1351;110 1
1528329 4514 8 3 1158;53;20;10;2;10;10;146 135
1528408 4515 5 2 3;1;2;3;2 3
1528491 4516 4 58 338;51;3;2 24
1528734 4517 2 141 182;8 65
1529488 4518 1 875 105 1
1529532 4519 3 48 53;136;3095 5
1530038 4520 12 311 264;2723;646;353;163;92;13;10;40;726;19;560 15
1530527 4521 2 16 885;1246 1
1530733 4522 5 13 3;36;5;704;33 1
1531379 4523 3 8 408;223;207 19
1531457 4524 3 165 875;16;9 1
1531606 4525 14 9 1;162;134;2;5;130;46;15;2905;2328;20;1324;5;567 1
1531804 4526 11 63 6;203;994;98;3;1439;270;2;8;1734;99 1
