time jobId jobSize runtime tasks user
1179458 3531 4 560 792;776;490;184 2
1179602 3532 11 508 474;1192;630;215;316;70;480;524;412;580;699 1
1180961 3533 7 294 556;114;199;194;173;558;264 1
1181367 3534 2 582 788;375 9
1181410 3535 5 765 692;1048;201;1226;659 3
1181488 3536 6 843 544;844;1104;785;940;842 1
1182350 3537 18 808 652;621;800;886;1109;404;605;839;913;1405;164;1278;1240;794;587;470;996;785 1
1182444 3538 9 461 647;510;394;381;787;168;382;469;410 1
1182696 3539 2 730 995;464 1
1182777 3540 3 675 551;1032;442 1
1182991 3541 2 626 920;333 4
1183060 3542 6 564 575;417;365;730;982;316 1
1183075 3543 2 677 390;964 2
1183114 3544 3 777 1210;686;435 2
1183217 3545 5 494 67;369;172;1078;782 1
1183246 3546 3 826 666;1109;704 8
1183290 3547 6 641 211;1158;1124;535;619;201 8
1183555 3548 5 570 734;630;513;519;456 240
1184121 3549 1 777 777 1
1185532 3550 4 485 1044;124;665;107 5
1185652 3551 5 617 707;946;726;532;172 22
1185835 3552 6 345 350;195;934;145;339;108 8
1186160 3553 5 695 1181;194;876;810;415 35
1186273 3554 2 217 358;76 1
1186456 3555 6 855 630;1444;721;332;896;1109 115
1186493 3556 10 581 345;1081;612;1105;252;410;239;243;597;924 1
1186572 3557 10 810 410;996;900;877;526;661;1203;572;1474;477 2
1186624 3558 10 568 459;552;790;470;553;615;514;96;482;1144 1
1186661 3559 4 396 692;543;122;229 2
1186982 3560 9 610 576;159;1226;320;565;634;835;275;897 1
1187236 3561 1 1173 1173 228
1188607 3562 4 771 547;666;555;1316 1
1189193 3563 3 507 785;69;668 1
1189603 3564 4 700 850;884;438;630 50
1189725 3565 5 795 458;893;1009;641;972 10
1190029 3566 14 608 430;496;717;491;1307;184;66;819;796;254;627;345;701;1279 7
1190827 3567 1 72 72 5
1193583 3568 4 995 1447;759;478;1297 5
1193611 3569 3 485 471;275;709 12
1193627 3570 13 640 1021;511;161;398;1203;665;1068;372;279;819;328;583;912 3
1195989 3571 3 652 287;576;1092 29
1197139 3572 1 999 999 1
1197518 3573 3 1019 868;1065;1124 1
1197950 3574 7 808 1124;1185;563;660;935;538;654 1
1198430 3575 2 574 256;891 10
1199376 3576 9 774 948;815;466;1491;274;483;370;1160;955 1
1199540 3577 4 904 1290;572;1087;665 185
1199659 3578 3 696 729;915;445 17
1201904 3579 2 1121 1394;848 8
1201932 3580 7 647 420;995;214;821;508;1189;385 3
1202163 3581 13 746 890;1020;744;294;554;394;634;1138;748;391;965;797;1125 1
1202385 3582 4 656 703;470;959;490 8
1202516 3583 29 630 772;260;828;275;664;630;561;713;399;968;581;263;910;984;1081;270;865;1034;231;1385;111;1097;379;718;177;418;166;632;886 1
1202892 3584 25 681 1119;492;326;719;550;1130;741;91;327;534;1107;438;956;823;524;954;753;732;823;965;653;1023;272;439;525 3
1202947 3585 7 438 230;273;789;493;948;132;199 3
1205149 3586 2 414 448;379 4
1205397 3587 18 641 249;452;1042;1204;577;590;907;1395;340;331;488;260;1122;606;1054;193;454;273 2
1205630 3588 2 282 276;288 22
1206522 3589 9 675 471;786;764;580;751;898;760;543;521 1
1207878 3590 7 810 85;1076;1052;459;1050;786;1161 1
1207925 3591 2 838 1076;600 11
1209524 3592 2 788 932;645 4
1209975 3593 3 919 708;1300;750 33
1210103 3594 3 555 541;627;498 1
1210123 3595 2 490 382;598 242
1211486 3596 8 643 1405;924;322;1137;330;242;645;141 1
1214068 3597 3 1018 1275;946;834 2
1214441 3598 4 331 586;209;75;454 2
1217144 3599 21 663 703;637;942;671;596;522;938;823;583;179;431;330;1335;1149;916;295;204;578;382;1344;369 105
1221143 3600 12 728 771;1016;378;797;205;728;515;790;993;722;1297;528 7
1221895 3601 7 731 710;932;109;1139;650;834;742 11
1227008 3602 4 669 89;704;876;1006 2
1227284 3603 9 598 594;719;650;486;589;359;645;840;504 14
1228186 3604 4 616 359;971;711;423 14
1228221 3605 5 752 784;1395;590;499;491 13
1228251 3606 5 685 71;673;749;770;1162 2
1228282 3607 1 809 809 163
1228355 3608 2 440 102;778 84
1228371 3609 2 1076 869;1284 1
1228839 3610 1 536 536 142
1228858 3611 7 586 1171;296;105;509;532;1282;206 17
1229344 3612 5 844 1007;815;1219;262;915 2
1229625 3613 4 334 170;187;611;366 294
1229637 3614 2 675 418;932 1
1229644 3615 1 230 230 29
1229681 3616 6 976 1170;1358;806;1005;771;743 1
1229694 3617 2 1159 1225;1093 163
1229713 3618 7 632 117;276;802;725;632;589;1284 1
1230628 3619 92 719 854;1135;789;940;488;709;514;1447;526;1126;202;700;362;409;1067;713;221;1206;791;535;481;1172;746;792;196;726;225;697;1185;356;378;1193;675;892;257;993;289;1240;992;625;637;1040;494;919;1000;660;718;657;342;114;1014;81;210;295;1415;1464;1348;811;884;1079;399;486;550;701;1024;739;645;636;1358;780;400;373;773;612;729;1167;1111;74;1200;697;1004;315;913;961;327;1155;462;244;292;674;1085;281 2
1230634 3620 3 379 411;272;453 2
1230800 3621 2 446 426;465 181
1230861 3622 4 682 820;472;1173;261 1
1230926 3623 2 522 947;96 1
1230973 3624 1 1114 1114 51
1231279 3625 3 470 613;148;650 1
1232295 3626 1 285 285 1
1232475 3627 19 826 389;751;748;669;1033;1323;445;847;881;1109;180;419;1493;1168;535;1014;829;731;1139 10
1232591 3628 1 637 637 1
1232683 3629 5 564 847;317;271;824;562 45
1232795 3630 16 740 537;1101;575;967;550;511;847;1055;446;711;527;819;816;1195;486;702 355
1232886 3631 2 465 553;377 1
1233008 3632 1 674 674 3
1233468 3633 2 338 591;86 11
1233474 3634 4 566 695;252;712;603 11
1233594 3635 3 566 206;708;784 4
1233665 3636 1 1146 1146 44
1234137 3637 1 793 793 6
1234140 3638 3 871 490;1209;915 169
1234159 3639 4 362 358;619;244;226 6
1234191 3640 17 650 140;968;175;236;1106;1013;833;321;238;298;737;1096;1431;328;1259;703;169 1
1234268 3641 4 621 994;529;231;730 34
1234397 3642 4 860 313;950;1016;1162 17
1234421 3643 4 748 1065;444;1159;323 1
1234858 3644 2 838 820;856 23
1235484 3645 2 750 1062;438 71
1235502 3646 6 516 336;446;157;680;1107;372 1
1235635 3647 2 752 1104;401 4
1235682 3648 9 638 410;319;985;142;598;657;299;1287;1041 37
1235731 3649 4 754 912;891;714;499 12
1235757 3650 2 1090 1026;1153 3
1235789 3651 7 636 519;1043;623;379;667;618;605 4
1236258 3652 4 393 454;344;611;164 1
1236645 3653 62 703 446;109;166;612;445;1342;480;270;654;246;173;399;847;700;353;691;923;819;133;987;856;278;1239;521;1051;903;595;533;1056;150;1065;859;376;614;590;735;824;1019;1459;654;1154;192;1136;1197;767;419;627;935;1333;453;977;1137;475;450;1020;996;1214;682;718;530;529;484 1
1236673 3654 2 704 990;417 6
1236774 3655 5 533 530;296;751;391;696 2
1237272 3656 1 296 296 4
1237311 3657 6 811 347;1220;1388;518;654;740 2
1237585 3658 1 1048 1048 351
1237644 3659 2 583 103;1063 1
1237698 3660 19 664 197;1280;475;391;653;581;555;657;481;1146;414;997;1285;571;690;556;774;727;181 87
1237860 3661 3 237 136;471;103 4
1238211 3662 4 582 815;624;287;602 3
1238776 3663 3 845 681;1123;730 7
1238925 3664 2 802 879;725 6
1238951 3665 1 487 487 48
1239096 3666 8 812 1147;296;1260;801;674;895;280;1144 2
1239142 3667 1 250 250 196
1239178 3668 2 1186 886;1486 162
1239382 3669 2 324 564;85 119
1239453 3670 2 568 452;684 1
1240005 3671 1 318 318 65
1240116 3672 3 577 141;761;830 25
1240121 3673 1 1212 1212 4
1240179 3674 3 589 386;742;638 2
1240352 3675 2 920 831;1009 1
1240978 3676 6 522 537;433;226;344;761;830 37
1241024 3677 18 653 795;948;401;910;438;763;812;1251;153;196;361;605;602;764;295;158;1392;911 1
1241112 3678 9 572 371;401;959;348;441;425;808;1008;384 80
1241122 3679 27 634 904;563;1065;217;564;1409;688;202;485;889;1021;416;981;189;1004;750;573;211;908;727;423;821;124;110;891;744;245 1
1241164 3680 4 674 600;997;424;676 1
1241226 3681 5 634 644;528;281;1220;497 99
1241255 3682 2 228 269;186 1
1241276 3683 9 578 583;1168;76;620;107;848;735;819;249 1
1241330 3684 4 624 673;1183;437;205 26
1241367 3685 3 757 883;1106;282 1
1241384 3686 4 985 1282;622;661;1375 42
1241851 3687 2 1130 1308;953 2
1242077 3688 5 584 1432;130;111;847;400 1
1242102 3689 3 708 183;1126;816 3
1242864 3690 2 892 930;854 10
1242941 3691 2 1113 1192;1034 53
1242975 3692 11 664 349;1015;283;437;1388;294;920;801;252;143;1423 155
1243013 3693 3 1019 1076;1194;787 9
1243024 3694 11 632 907;855;739;667;800;370;425;261;353;1250;323 1
1243073 3695 26 665 246;1255;1049;673;359;1084;846;682;224;837;1221;910;542;838;1219;360;1329;452;507;184;274;363;421;173;842;389 5
1243130 3696 3 594 755;514;514 363
1243137 3697 2 956 1347;564 11
1243209 3698 2 366 438;295 1
1243872 3699 4 726 1238;678;797;191 1
1244055 3700 5 794 152;608;959;1302;951 5
1244123 3701 1 980 980 1
1244241 3702 3 402 141;346;719 2
1244344 3703 2 607 666;548 6
1244393 3704 4 926 1082;762;855;1007 1
1244489 3705 4 394 304;628;353;289 20
1244518 3706 4 483 507;410;471;545 1
1244522 3707 4 588 526;484;540;802 1
1244568 3708 4 748 794;999;403;795 3
1244694 3709 9 730 369;398;1318;841;661;1067;466;963;491 39
1244716 3710 6 610 772;811;529;549;728;268 1
1245419 3711 6 655 1003;889;844;127;268;798 105
1245716 3712 2 829 781;877 7
1246209 3713 1 246 246 1
1246370 3714 4 585 915;338;976;110 1
1246527 3715 2 188 262;113 1
1246624 3716 2 792 862;721 12
1246650 3717 2 725 593;857 5
1246706 3718 4 743 280;1127;1161;405 1
1246713 3719 1 307 307 2
1246919 3720 2 764 640;888 1
1247113 3721 2 660 916;405 1
1247324 3722 23 738 935;83;252;1257;1252;669;1092;993;515;165;1083;919;684;613;1028;1400;685;409;625;411;143;996;765 1
1247351 3723 15 940 1291;1293;976;1124;763;931;691;591;496;1364;1046;827;1002;666;1035 4
1247444 3724 6 632 816;93;516;191;990;1183 1
1247521 3725 7 753 456;714;886;623;626;929;1039 354
1247635 3726 2 567 857;277 3
1247955 3727 4 754 991;550;279;1195 1
1248081 3728 1 837 837 15
1248472 3729 2 886 942;829 1
1248610 3730 6 819 765;755;700;1126;885;685 4
1248659 3731 5 661 1066;492;672;452;621 3
1248679 3732 1 153 153 1
1248698 3733 4 510 821;133;680;407 1
1248912 3734 6 732 324;732;1259;782;606;687 2
1248963 3735 2 909 774;1044 49
1249516 3736 36 698 1125;564;419;1068;501;278;1122;755;1423;441;551;1390;597;470;652;1058;458;437;490;598;492;1195;403;801;826;218;211;1226;688;494;549;928;581;357;711;1041 3
1249536 3737 7 829 860;1151;818;527;493;971;986 1
1250173 3738 1 921 921 162
1250260 3739 2 648 516;781 151
1250395 3740 4 825 975;927;716;682 3
1250660 3741 2 1317 1451;1183 5
1250684 3742 47 717 581;422;1076;342;440;496;824;123;1015;708;622;471;1175;1488;1210;409;868;1024;424;190;1072;778;787;780;338;243;797;1283;577;1011;644;567;767;1199;81;752;340;865;1377;329;528;441;1023;1013;937;765;496 233
1250859 3743 2 786 1118;453 16
1250882 3744 3 620 627;847;386 1
1251352 3745 11 719 993;222;802;273;689;1054;564;979;549;983;797 1
1251441 3746 7 624 344;1319;254;813;873;474;294 6
1251502 3747 3 759 308;831;1137 50
1251519 3748 2 528 822;233 1
1251588 3749 3 556 699;248;720 1
1251802 3750 2 168 127;210 8
1251810 3751 2 762 996;529 3
1251836 3752 5 635 497;661;781;314;922 2
1251881 3753 3 500 561;72;867 2
1251897 3754 5 425 336;439;669;207;472 1
1251905 3755 2 662 917;406 2
1252086 3756 3 897 1179;435;1076 4
1252532 3757 4 502 155;1072;432;350 23
1252583 3758 5 754 447;784;708;792;1040 3
1253184 3759 2 629 145;1113 96
1253251 3760 1 484 484 24
1253404 3761 15 646 815;443;611;945;331;153;671;705;818;964;876;418;473;676;785 2
1253429 3762 14 723 958;652;804;312;1216;170;1491;1271;1241;325;165;506;571;445 144
1253601 3763 3 635 454;822;630 9
1253824 3764 2 479 853;105 1
1253893 3765 4 838 646;853;1004;849 1
1253914 3766 6 566 363;573;904;282;1016;257 6
1254012 3767 2 960 494;1426 1
1254120 3768 2 570 765;375 1
1254128 3769 10 744 1046;572;125;659;958;656;949;1022;504;952 2
1254151 3770 9 776 426;513;1031;908;963;880;753;622;887 1
1254666 3771 4 912 977;969;741;960 2
1254780 3772 2 406 607;205 1
1254789 3773 3 662 401;587;998 1
1254969 3774 3 597 580;848;363 11
1255008 3775 1 650 650 3
1255125 3776 2 847 1070;624 3
1255145 3777 9 711 1027;1074;373;731;433;519;854;866;524 256
1255495 3778 1 344 344 17
1255685 3779 3 445 121;791;422 1
1257065 3780 2 990 845;1135 1
1257240 3781 9 566 246;844;729;772;373;930;523;407;274 9
1257506 3782 5 396 755;349;587;93;198 7
1257531 3783 5 994 916;1077;815;1181;981 1
1257541 3784 7 772 1048;660;991;259;813;934;698 2
1257673 3785 14 670 125;198;1118;643;251;624;846;710;1046;939;771;740;960;403 18
1257738 3786 4 791 788;1295;645;436 1
1257900 3787 3 512 152;486;898 1
1257910 3788 3 890 883;1379;409 159
1257981 3789 3 845 423;844;1269 66
1258405 3790 3 446 169;537;632 16
1258584 3791 2 946 810;1083 7
1258742 3792 1 859 859 66
1258975 3793 3 647 731;625;584 1
1258987 3794 1 1206 1206 30
1259216 3795 2 1010 569;1451 1
1259606 3796 3 813 771;868;799 5
1259669 3797 2 385 159;611 53
1259715 3798 4 835 1281;743;692;624 1
1259888 3799 3 584 766;311;675 8
1260391 3800 3 1148 895;1066;1482 26
1260734 3801 15 725 74;718;330;425;769;1049;125;996;929;478;1251;1054;411;1004;1256 7
1260766 3802 3 893 701;1367;611 30
1260850 3803 3 503 65;891;553 13
1260980 3804 11 824 1453;1253;1059;843;1097;671;965;839;459;184;241 1
1261007 3805 4 232 198;131;107;491 8
1261139 3806 1 435 435 3
1261245 3807 4 506 291;476;224;1031 9
1261323 3808 2 458 232;684 2
1261472 3809 3 766 736;756;806 3
1261594 3810 3 420 381;371;509 16
1261898 3811 2 322 540;104 4
1262268 3812 1 819 819 4
1262330 3813 2 526 569;483 1
1262374 3814 2 592 1072;113 2
1262705 3815 2 997 629;1365 1
1262754 3816 2 622 766;479 3
1263032 3817 3 834 604;1240;658 1
1263095 3818 3 409 782;150;295 179
1263376 3819 6 582 252;313;305;896;930;796 1
1263648 3820 5 639 379;728;777;612;697 36
1263655 3821 2 538 490;587 7
1263759 3822 13 500 297;390;590;284;127;757;359;1284;230;1134;137;483;428 1
1263836 3823 16 654 349;633;1156;1308;286;821;894;168;390;511;967;434;273;274;683;1309 1
1263892 3824 10 648 431;1041;920;1232;349;1013;192;393;565;342 2
1263982 3825 2 186 265;108 1
1264186 3826 3 393 61;659;458 272
1264213 3827 5 942 1078;1187;699;461;1286 20
1264263 3828 5 443 344;407;1086;169;207 1
1264307 3829 2 1288 1345;1230 1
1264667 3830 5 583 578;251;557;812;717 1
1264741 3831 6 899 917;758;1089;790;977;861 2
1265512 3832 3 694 541;933;607 5
1265792 3833 4 651 342;717;520;1024 1
1266309 3834 2 652 668;637 10
1266374 3835 4 609 503;332;477;1124 29
1268746 3836 1 70 70 29
1268906 3837 9 655 559;1271;716;840;342;774;175;658;564 4
1268926 3838 3 499 774;164;558 1
1269464 3839 2 650 693;606 1
1269700 3840 5 650 899;452;563;929;405 42
1270630 3841 8 500 159;250;892;556;328;487;889;439 167
1270847 3842 2 632 556;709 1
1270895 3843 2 752 975;529 138
1270908 3844 7 557 1154;139;411;502;592;400;704 9
1271759 3845 3 652 767;553;636 6
1271927 3846 4 517 837;536;539;156 7
1271982 3847 10 792 856;690;1328;997;778;412;462;726;1148;521 3
1272128 3848 8 736 1296;768;179;1296;469;336;468;1076 12
1272209 3849 5 442 478;383;239;594;516 2
1272452 3850 3 544 671;455;507 1
1272566 3851 12 634 333;1309;312;834;848;1004;991;562;439;448;406;116 2
1272767 3852 3 840 645;678;1198 1
1272936 3853 3 758 699;948;626 17
1273277 3854 3 765 963;616;716 220
1273302 3855 9 532 504;292;167;404;65;899;597;1392;471 7
1273364 3856 2 582 748;415 6
1274433 3857 6 631 719;921;638;390;613;507 10
1274475 3858 4 623 645;1003;620;224 6
1275018 3859 4 730 184;423;1058;1256 2
1275129 3860 7 685 663;646;685;715;1383;467;235 8
1275527 3861 2 812 1161;462 17
1275934 3862 2 481 449;513 3
1276043 3863 8 689 326;694;238;981;890;682;802;900 2
1276066 3864 3 914 1256;1033;453 90
1276148 3865 3 789 968;855;545 2
1276324 3866 3 645 976;537;422 12
1276364 3867 4 500 79;272;724;924 13
1277086 3868 4 563 145;716;363;1027 1
1277833 3869 6 643 309;644;929;948;308;721 1
1278111 3870 5 520 612;672;431;134;752 1
1278600 3871 2 777 1106;448 313
1278645 3872 2 782 955;609 1
1278666 3873 3 531 174;702;718 4
1278806 3874 3 599 878;857;62 1
1278841 3875 4 801 805;1033;938;427 7
1278961 3876 3 418 208;733;313 4
1279015 3877 1 1298 1298 2
1279094 3878 1 358 358 2
1279307 3879 5 722 862;1337;441;589;379 2
1279352 3880 7 830 468;1286;455;1328;507;498;1267 11
1279449 3881 2 808 1208;407 12
1279625 3882 4 837 765;821;917;844 12
1280217 3883 9 588 96;371;109;261;753;1146;794;1146;619 5
1281572 3884 5 983 882;1086;1074;936;935 4
1285773 3885 1 1075 1075 1
1285872 3886 2 531 779;283 1
1286174 3887 4 811 555;792;1004;893 92
1286520 3888 3 560 469;100;1112 3
1287056 3889 2 560 572;547 7
1287185 3890 2 428 298;557 17
1287294 3891 3 391 309;411;454 2
1287485 3892 2 714 863;565 1
1287618 3893 1 756 756 27
1290152 3894 4 694 748;60;1452;515 2
1290554 3895 2 565 358;772 1
1290820 3896 7 748 1107;565;970;501;468;812;812 5
1291723 3897 4 498 724;314;487;467 4
1295459 3898 10 747 420;319;553;1058;701;782;750;1016;839;1031 1
1296270 3899 6 847 691;524;719;1008;900;1238 1
1296720 3900 4 561 597;68;664;914 1
1299671 3901 2 1128 1041;1215 1
1300110 3902 4 364 811;173;204;269 2
1300211 3903 5 773 713;406;716;1140;892 59
1300786 3904 1 218 218 323
1305779 3905 2 555 311;799 3
1305974 3906 10 624 228;364;1050;704;585;537;826;474;1119;350 2
1306118 3907 2 498 677;320 18
1306789 3908 2 960 1187;732 2
1308181 3909 2 868 1262;474 15
1308827 3910 4 512 422;965;76;586 105
1309244 3911 2 876 627;1125 2
1311904 3912 3 663 819;536;634 1
1314929 3913 7 642 231;458;1236;604;1028;750;185 1
1314990 3914 1 361 361 2
1315574 3915 17 623 274;437;226;783;590;566;394;682;590;911;1069;530;281;874;189;834;1362 11
1315787 3916 9 779 1015;191;789;359;916;838;264;1337;1306 88
1316190 3917 13 659 337;315;499;311;213;633;622;937;981;1077;690;970;985 1
1316246 3918 2 510 278;743 16
1316306 3919 7 699 833;972;722;520;517;804;522 160
1316377 3920 3 608 275;664;886 179
1316389 3921 6 704 1388;823;479;167;1050;319 1
1317116 3922 3 415 69;586;590 1
1317407 3923 2 1136 1046;1226 11
1317843 3924 1 165 165 13
1317881 3925 2 1110 871;1350 1
1317950 3926 1 226 226 5
1318457 3927 3 684 155;685;1211 1
1318624 3928 11 614 379;351;733;898;531;129;1092;626;373;737;902 5
1318707 3929 7 557 464;836;470;351;410;820;545 1
1318759 3930 3 647 1264;449;229 1
1318774 3931 5 551 610;423;1036;251;435 43
1318787 3932 5 669 191;713;1046;930;463 1
1318975 3933 2 500 362;637 18
1319462 3934 7 818 379;637;1144;961;1072;288;1248 1
1319572 3935 4 485 817;215;610;297 1
1320117 3936 159 664 326;567;1492;1266;1020;179;678;1226;1175;806;600;450;402;233;1218;937;810;350;532;620;898;1219;767;547;311;1009;524;870;762;317;663;962;1040;890;864;278;1159;728;748;677;957;1474;300;236;277;1182;558;267;475;573;723;72;128;305;1209;758;375;1161;1457;1147;847;858;652;188;406;623;770;937;551;484;216;641;129;566;612;229;103;884;642;891;138;141;326;744;1424;540;206;615;411;400;83;134;537;984;967;422;942;763;981;311;1091;1450;312;146;595;523;383;1223;135;1019;688;1222;403;722;529;441;212;1070;223;299;984;911;248;128;335;668;1031;602;467;1337;601;480;1057;675;379;838;1012;670;1152;289;320;739;573;454;440;619;611;334;690;1085;630;961;1008;534;728;1131;882;590;673 39
1320137 3937 7 693 614;1033;838;885;373;444;663 7
1320272 3938 6 305 547;382;210;466;158;66 1
1320325 3939 1 1165 1165 2
1320347 3940 2 890 1103;676 1
1320368 3941 9 637 504;874;350;824;367;396;1257;899;262 1
1320906 3942 3 731 224;759;1210 1
1320989 3943 3 876 694;829;1104 1
1322230 3944 3 605 723;617;474 4
1322256 3945 7 649 483;427;986;517;1047;661;423 2
1322328 3946 4 536 721;812;504;105 3
1322339 3947 7 726 832;783;870;1059;564;568;409 49
1322604 3948 1 728 728 1
1322607 3949 4 621 246;597;285;1355 14
1322669 3950 1 329 329 15
1322811 3951 7 615 602;671;562;1048;544;425;454 1
1323975 3952 1 1056 1056 1
1323993 3953 5 651 751;185;933;450;935 9
1324091 3954 2 542 443;642 19
1324327 3955 2 746 562;929 7
1324692 3956 2 609 729;489 4
1324755 3957 3 1096 1111;886;1292 6
1324759 3958 6 383 281;141;340;335;917;284 24
1324873 3959 4 736 1023;796;914;209 1
1324976 3960 4 1047 1370;592;1208;1018 7
1325115 3961 3 932 799;717;1281 12
1325177 3962 12 536 677;257;663;306;805;1016;984;621;161;293;366;279 1
1326224 3963 12 507 291;568;873;288;382;1248;549;802;335;140;550;63 19
1326311 3964 9 762 1148;504;649;1058;382;1362;343;278;1132 143
1326442 3965 1 209 209 1
1326487 3966 4 446 1051;91;124;520 15
1326618 3967 13 471 1096;907;889;305;512;605;297;185;134;594;350;73;181 75
1326704 3968 1 569 569 3
1326741 3969 4 555 468;578;368;805 14
1326823 3970 7 467 258;448;138;867;508;774;276 3
1326912 3971 2 888 1164;611 80
1327036 3972 3 589 386;404;977 1
1327582 3973 2 272 445;98 3
1327662 3974 4 578 213;231;598;1272 30
1327705 3975 4 529 644;522;359;590 1
1327719 3976 7 616 659;713;563;460;681;768;469 86
1328146 3977 7 754 966;997;683;475;596;903;659 2
1328170 3978 4 886 1390;1092;900;162 1
1328194 3979 2 562 686;438 1
1328549 3980 11 689 860;620;775;739;471;977;80;226;1101;1135;598 7
1328567 3981 3 450 399;264;688 4
1328592 3982 3 598 441;317;1037 4
1328741 3983 5 531 457;597;837;358;405 118
1328761 3984 4 778 965;385;1202;562 31
1328837 3985 2 867 1148;586 1
1329039 3986 3 816 628;950;871 48
1329060 3987 3 337 697;134;179 2
1329120 3988 2 918 433;1402 5
1329406 3989 4 468 927;140;263;542 1
1329426 3990 12 496 924;182;525;387;781;617;337;405;656;268;456;408 49
1329493 3991 3 638 205;936;774 1
1329511 3992 38 651 962;404;923;384;679;104;794;693;472;1187;640;357;980;711;1281;319;530;367;790;396;763;1169;571;373;132;398;810;910;1162;1014;588;620;554;358;1002;549;672;137 92
1329617 3993 2 436 404;468 10
1329866 3994 4 694 598;737;677;762 14
1330266 3995 3 852 835;369;1351 1
1330330 3996 3 530 477;508;606 9
1330395 3997 8 745 761;713;1105;609;522;723;243;1287 3
1330439 3998 6 602 586;797;206;504;420;1098 10
1330463 3999 1 864 864 9
1330648 4000 2 237 363;111 1
1330666 4001 2 404 139;669 24
1331078 4002 5 866 722;1170;849;702;889 14
1331096 4003 4 986 1079;979;505;1382 7
1331175 4004 5 604 623;631;664;595;506 17
1331184 4005 2 739 518;960 1
1331303 4006 8 584 1030;426;478;110;161;865;523;1081 1
1331319 4007 25 628 1028;177;912;324;581;570;601;811;704;1050;1037;81;234;852;246;1078;964;599;479;577;834;819;279;252;600 3
1331421 4008 44 634 607;1114;819;443;318;514;78;814;578;283;633;558;663;1095;1260;840;213;258;928;763;314;824;219;1058;347;875;412;372;529;362;852;1012;167;549;970;1095;624;1012;416;1056;572;260;171;1067 5
1331456 4009 8 624 155;788;309;1247;382;997;644;472 20
1331473 4010 2 542 689;394 1
1332113 4011 7 677 260;188;1194;968;1116;589;424 1
1332197 4012 3 633 783;448;668 149
1332237 4013 22 684 1072;483;783;543;545;1066;250;643;220;842;153;399;930;1330;798;727;1041;109;505;878;528;1202 23
1332315 4014 6 596 454;549;668;432;851;619 1
1332332 4015 2 543 575;511 1
1332341 4016 2 1167 975;1359 9
1333933 4017 3 413 717;113;409 12
1334239 4018 4 753 583;730;991;709 5
1334760 4019 3 724 926;1122;124 1
1334778 4020 14 768 996;420;487;800;512;1124;463;746;525;1433;786;374;1259;820 1
1334851 4021 5 664 861;450;706;621;680 43
1335143 4022 25 765 970;984;511;1135;751;1416;1291;270;666;1200;431;960;705;113;607;548;1225;1148;345;200;1027;835;541;399;857 8
1335222 4023 2 448 786;110 2
1335302 4024 2 562 733;390 6
1335552 4025 3 447 343;272;727 5
1335629 4026 2 1026 1135;918 61
1335635 4027 3 966 1015;1206;677 1
1335681 4028 7 719 317;872;1023;398;334;1244;845 23
1335772 4029 2 734 760;708 1
1335840 4030 3 577 766;567;398 1
1335928 4031 4 528 829;283;678;320 1
1335959 4032 2 465 437;493 1
1336037 4033 1 490 490 78
1336261 4034 2 541 122;960 1
1337627 4035 9 794 473;1224;1344;992;601;453;729;512;817 134
1337764 4036 3 1339 1313;1499;1206 2
1338101 4037 2 789 847;731 1
1338107 4038 3 586 545;822;390 1
1338123 4039 3 889 327;1316;1025 1
1338269 4040 13 644 193;929;718;731;753;806;778;576;1052;608;121;140;964 1
1338292 4041 4 822 561;1431;553;743 2
1338437 4042 11 762 180;1377;662;647;851;558;1459;683;871;281;810 50
1338448 4043 2 288 423;153 2
1339478 4044 2 558 932;184 1
1339677 4045 2 484 839;129 3
1339885 4046 17 883 860;1018;1006;469;777;510;1011;109;1259;1031;452;429;1242;1357;770;1498;1219 1
1339915 4047 3 648 411;625;907 1
1340006 4048 5 544 1079;481;496;396;269 1
1340169 4049 3 695 829;437;820 99
1340197 4050 1 606 606 20
1340378 4051 3 998 1077;668;1250 47
1340447 4052 3 785 881;1056;417 2
1340452 4053 2 319 293;345 21
1340674 4054 3 713 645;699;794 38
1340766 4055 1 1326 1326 6
1340950 4056 1 857 857 7
1341452 4057 1 167 167 2
1341482 4058 4 641 318;648;758;841 4
1341591 4059 3 578 594;258;883 1
1341864 4060 6 541 492;124;465;610;1099;458 3
1341962 4061 1 1078 1078 11
1342076 4062 3 530 315;765;511 5
1342229 4063 3 202 230;80;296 64
1342301 4064 4 681 369;818;1236;301 4
1342459 4065 1 650 650 12
1342681 4066 4 437 333;219;410;785 2
1342728 4067 8 539 1153;253;332;595;197;570;598;611 1
1342915 4068 3 736 1276;323;609 2
1342957 4069 2 290 230;349 170
1343501 4070 5 537 1347;197;269;519;353 301
1343937 4071 5 535 685;280;385;466;860 57
1344244 4072 1 865 865 2
1344334 4073 1 174 174 6
1344390 4074 9 719 356;1265;663;338;796;723;933;542;859 6
1344416 4075 2 336 442;231 131
1344660 4076 2 566 301;830 35
1344681 4077 1 583 583 6
1344700 4078 1 478 478 92
1344809 4079 4 670 715;406;408;1153 2
1345103 4080 2 950 1228;672 3
1345148 4081 12 600 153;600;905;361;246;177;436;962;1063;554;929;818 2
1345352 4082 2 1216 1072;1359 310
1345381 4083 3 1053 880;1163;1116 26
1345397 4084 35 725 854;829;1129;899;891;322;309;895;184;643;813;1361;172;522;363;1012;1376;693;713;1274;323;575;470;1222;837;111;576;396;795;1178;749;827;615;612;834 1
1345537 4085 5 404 540;330;428;613;108 29
