taskId time jobId jobSize runtime user peer
    1    358    1    1    93  47 14
26371 319258 1081   10   826   4 41
26372 319258 1081   10  1364   4 41
26373 319258 1081   10  2731   4 41
26374 319258 1081   10   880   4 41
26375 319258 1081   10  3110   4 41
26376 319258 1081   10   785   4 41
26377 319258 1081   10  1017   4 41
26378 319258 1081   10  2883   4 41
26379 319526 1082    5   411   1  8
26380 319526 1082    5   513   1  8
26381 319526 1082    5   754   1  8
26382 319526 1082    5  3045   1  8
26383 319526 1082    5   588   1  8
26384 319547 1083    1     6 105 47
26385 319713 1084  100  3548  11 47
26386 319713 1084  100   743  11 47
26387 319713 1084  100  2441  11 47
26388 319713 1084  100  4668  11 47
26389 319713 1084  100  3859  11 47
26390 319713 1084  100  1726  11 47
26391 319713 1084  100  1749  11 47
26392 319713 1084  100  1236  11 47
26393 319713 1084  100  1301  11 47
26394 319713 1084  100  1969  11 47
26395 319713 1084  100  2687  11 47
26396 319713 1084  100  1562  11 47
26397 319713 1084  100   318  11 47
26398 319713 1084  100  2015  11 47
26399 319713 1084  100  1239  11 47
26400 319713 1084  100  6258  11 47
26401 319713 1084  100  2748  11 47
26402 319713 1084  100  2703  11 47
26403 319713 1084  100  1437  11 47
26404 319713 1084  100   669  11 47
26405 319713 1084  100   768  11 47
26406 319713 1084  100  1897  11 47
26407 319713 1084  100   482  11 47
26408 319713 1084  100  1525  11 47
26409 319713 1084  100   663  11 47
26410 319713 1084  100  1103  11 47
26411 319713 1084  100   376  11 47
26412 319713 1084  100  4183  11 47
26413 319713 1084  100  2284  11 47
26414 319713 1084  100  2112  11 47
26415 319713 1084  100  2881  11 47
26416 319713 1084  100  1636  11 47
26417 319713 1084  100  1947  11 47
26418 319713 1084  100  5239  11 47
26419 319713 1084  100   659  11 47
26420 319713 1084  100  1407  11 47
26421 319713 1084  100  2671  11 47
26422 319713 1084  100  1686  11 47
26423 319713 1084  100  1229  11 47
26424 319713 1084  100  3564  11 47
26425 319713 1084  100  3029  11 47
26426 319713 1084  100  1697  11 47
26427 319713 1084  100  1471  11 47
26428 319713 1084  100  1508  11 47
26429 319713 1084  100  1416  11 47
26430 319713 1084  100  1009  11 47
26431 319713 1084  100   978  11 47
26432 319713 1084  100   577  11 47
26433 319713 1084  100  1893  11 47
26434 319713 1084  100   353  11 47
26435 319713 1084  100  1052  11 47
26436 319713 1084  100  1438  11 47
26437 319713 1084  100  1938  11 47
26438 319713 1084  100  1000  11 47
26439 319713 1084  100  3597  11 47
26440 319713 1084  100  2067  11 47
26441 319713 1084  100   503  11 47
26442 319713 1084  100  1790  11 47
26443 319713 1084  100  2093  11 47
26444 319713 1084  100  1145  11 47
26445 319713 1084  100  1591  11 47
26446 319713 1084  100  2398  11 47
26447 319713 1084  100  2514  11 47
26448 319713 1084  100  1416  11 47
26449 319713 1084  100   507  11 47
26450 319713 1084  100  4635  11 47
26451 319713 1084  100   837  11 47
26452 319713 1084  100  2272  11 47
26453 319713 1084  100  4443  11 47
26454 319713 1084  100  1384  11 47
26455 319713 1084  100   614  11 47
26456 319713 1084  100  1979  11 47
26457 319713 1084  100   352  11 47
26458 319713 1084  100  1077  11 47
26459 319713 1084  100  3856  11 47
26460 319713 1084  100  2554  11 47
26461 319713 1084  100  4528  11 47
26462 319713 1084  100  3892  11 47
26463 319713 1084  100  1270  11 47
26464 319713 1084  100  4072  11 47
26465 319713 1084  100   814  11 47
26466 319713 1084  100  3158  11 47
26467 319713 1084  100   980  11 47
26468 319713 1084  100  6003  11 47
26469 319713 1084  100   573  11 47
26470 319713 1084  100  4440  11 47
26471 319713 1084  100  3301  11 47
26472 319713 1084  100  1542  11 47
26473 319713 1084  100  6392  11 47
26474 319713 1084  100   577  11 47
26475 319713 1084  100   468  11 47
26476 319713 1084  100  1314  11 47
26477 319713 1084  100  1088  11 47
26478 319713 1084  100  1994  11 47
26479 319713 1084  100  3847  11 47
26480 319713 1084  100  2160  11 47
26481 319713 1084  100  1749  11 47
26482 319713 1084  100  4418  11 47
26483 319713 1084  100  3102  11 47
26484 319713 1084  100   498  11 47
26485 319923 1085    4  2622   9 28
26486 319923 1085    4  6751   9 28
26487 319923 1085    4   754   9 28
26488 319923 1085    4  1208   9 28
26489 320323 1086  104   629   8 24
26490 320323 1086  104  1307   8 24
26491 320323 1086  104  6013   8 24
26492 320323 1086  104  2393   8 24
26493 320323 1086  104  3590   8 24
26494 320323 1086  104   770   8 24
26495 320323 1086  104   598   8 24
26496 320323 1086  104  1255   8 24
26497 320323 1086  104   420   8 24
26498 320323 1086  104  3815   8 24
26499 320323 1086  104  3647   8 24
26500 320323 1086  104  4096   8 24
26501 320323 1086  104  1617   8 24
26502 320323 1086  104   560   8 24
26503 320323 1086  104  1123   8 24
26504 320323 1086  104  1565   8 24
26505 320323 1086  104  2044   8 24
26506 320323 1086  104  2239   8 24
26507 320323 1086  104  2696   8 24
26508 320323 1086  104  1285   8 24
26509 320323 1086  104  1283   8 24
26510 320323 1086  104  1784   8 24
26511 320323 1086  104  2612   8 24
26512 320323 1086  104  1237   8 24
26513 320323 1086  104  2198   8 24
26514 320323 1086  104   552   8 24
26515 320323 1086  104  2227   8 24
26516 320323 1086  104   838   8 24
26517 320323 1086  104  1313   8 24
26518 320323 1086  104  1735   8 24
26519 320323 1086  104  2210   8 24
26520 320323 1086  104  3786   8 24
26521 320323 1086  104   447   8 24
26522 320323 1086  104  1523   8 24
26523 320323 1086  104  2296   8 24
26524 320323 1086  104   507   8 24
26525 320323 1086  104   575   8 24
26526 320323 1086  104  2546   8 24
26527 320323 1086  104  2758   8 24
26528 320323 1086  104  1127   8 24
26529 320323 1086  104  3487   8 24
26530 320323 1086  104  1845   8 24
26531 320323 1086  104  2576   8 24
26532 320323 1086  104  4933   8 24
26533 320323 1086  104  2778   8 24
26534 320323 1086  104  3250   8 24
26535 320323 1086  104  4213   8 24
26536 320323 1086  104  1291   8 24
26537 320323 1086  104   921   8 24
26538 320323 1086  104  4678   8 24
26539 320323 1086  104   963   8 24
26540 320323 1086  104  1644   8 24
26541 320323 1086  104  3503   8 24
26542 320323 1086  104  2882   8 24
26543 320323 1086  104  2122   8 24
26544 320323 1086  104  1377   8 24
26545 320323 1086  104  2698   8 24
26546 320323 1086  104   862   8 24
26547 320323 1086  104   250   8 24
26548 320323 1086  104   394   8 24
26549 320323 1086  104  3238   8 24
26550 320323 1086  104  2110   8 24
26551 320323 1086  104  3116   8 24
26552 320323 1086  104   945   8 24
26553 320323 1086  104  2089   8 24
26554 320323 1086  104  3580   8 24
26555 320323 1086  104  2222   8 24
26556 320323 1086  104  1645   8 24
26557 320323 1086  104  1022   8 24
26558 320323 1086  104  1033   8 24
26559 320323 1086  104   347   8 24
26560 320323 1086  104  2303   8 24
26561 320323 1086  104   538   8 24
26562 320323 1086  104  2019   8 24
26563 320323 1086  104  1398   8 24
26564 320323 1086  104  1525   8 24
26565 320323 1086  104  3726   8 24
26566 320323 1086  104  1151   8 24
26567 320323 1086  104   895   8 24
26568 320323 1086  104  2271   8 24
26569 320323 1086  104  2078   8 24
26570 320323 1086  104  1301   8 24
26571 320323 1086  104  1887   8 24
26572 320323 1086  104   941   8 24
26573 320323 1086  104  1995   8 24
26574 320323 1086  104  4087   8 24
26575 320323 1086  104   979   8 24
26576 320323 1086  104  2753   8 24
26577 320323 1086  104   820   8 24
26578 320323 1086  104   607   8 24
26579 320323 1086  104  3149   8 24
26580 320323 1086  104   608   8 24
26581 320323 1086  104  2619   8 24
26582 320323 1086  104  1272   8 24
26583 320323 1086  104   900   8 24
26584 320323 1086  104  2080   8 24
26585 320323 1086  104   770   8 24
26586 320323 1086  104  1878   8 24
26587 320323 1086  104  3058   8 24
26588 320323 1086  104   759   8 24
26589 320323 1086  104  1788   8 24
26590 320323 1086  104   770   8 24
26591 320323 1086  104  2280   8 24
26592 320323 1086  104  4845   8 24
26593 320436 1087  311  3473   1  8
26594 320436 1087  311  1001   1  8
26595 320436 1087  311  1684   1  8
26596 320436 1087  311  3840   1  8
26597 320436 1087  311   670   1  8
26598 320436 1087  311   379   1  8
26599 320436 1087  311   501   1  8
26600 320436 1087  311   744   1  8
26601 320436 1087  311  1645   1  8
26602 320436 1087  311   941   1  8
26603 320436 1087  311   130   1  8
26604 320436 1087  311  1982   1  8
26605 320436 1087  311  1281   1  8
26606 320436 1087  311  1339   1  8
26607 320436 1087  311   973   1  8
26608 320436 1087  311  1588   1  8
26609 320436 1087  311  2040   1  8
26610 320436 1087  311  1269   1  8
26611 320436 1087  311  1492   1  8
26612 320436 1087  311  1860   1  8
26613 320436 1087  311   843   1  8
26614 320436 1087  311  4415   1  8
26615 320436 1087  311   645   1  8
26616 320436 1087  311  1674   1  8
26617 320436 1087  311  1026   1  8
26618 320436 1087  311  2743   1  8
26619 320436 1087  311  1478   1  8
26620 320436 1087  311  2146   1  8
26621 320436 1087  311  2181   1  8
26622 320436 1087  311  2510   1  8
26623 320436 1087  311   402   1  8
26624 320436 1087  311  1327   1  8
26625 320436 1087  311   348   1  8
26626 320436 1087  311   425   1  8
26627 320436 1087  311  2761   1  8
26628 320436 1087  311   569   1  8
26629 320436 1087  311  2239   1  8
26630 320436 1087  311  1510   1  8
26631 320436 1087  311  6257   1  8
26632 320436 1087  311  2925   1  8
26633 320436 1087  311  1419   1  8
26634 320436 1087  311   857   1  8
26635 320436 1087  311   388   1  8
26636 320436 1087  311  1576   1  8
26637 320436 1087  311   535   1  8
26638 320436 1087  311  2866   1  8
26639 320436 1087  311   993   1  8
26640 320436 1087  311  1708   1  8
26641 320436 1087  311  1661   1  8
26642 320436 1087  311   321   1  8
26643 320436 1087  311  9503   1  8
26644 320436 1087  311   996   1  8
26645 320436 1087  311  6051   1  8
26646 320436 1087  311  1183   1  8
26647 320436 1087  311   625   1  8
26648 320436 1087  311  2423   1  8
26649 320436 1087  311  2678   1  8
26650 320436 1087  311  4584   1  8
26651 320436 1087  311  4034   1  8
26652 320436 1087  311  1109   1  8
26653 320436 1087  311  1973   1  8
26654 320436 1087  311  2974   1  8
26655 320436 1087  311  3257   1  8
26656 320436 1087  311  1181   1  8
26657 320436 1087  311  1145   1  8
26658 320436 1087  311  2031   1  8
26659 320436 1087  311  2032   1  8
26660 320436 1087  311   634   1  8
26661 320436 1087  311  1853   1  8
26662 320436 1087  311   843   1  8
26663 320436 1087  311  1818   1  8
26664 320436 1087  311  5681   1  8
26665 320436 1087  311  2460   1  8
26666 320436 1087  311  1952   1  8
26667 320436 1087  311   879   1  8
26668 320436 1087  311  1083   1  8
26669 320436 1087  311   743   1  8
26670 320436 1087  311  3539   1  8
26671 320436 1087  311   640   1  8
26672 320436 1087  311   787   1  8
26673 320436 1087  311  2188   1  8
26674 320436 1087  311  1468   1  8
26675 320436 1087  311  1678   1  8
26676 320436 1087  311   269   1  8
26677 320436 1087  311  1182   1  8
26678 320436 1087  311   960   1  8
26679 320436 1087  311  1505   1  8
26680 320436 1087  311  2080   1  8
26681 320436 1087  311  3501   1  8
26682 320436 1087  311  2623   1  8
26683 320436 1087  311  1561   1  8
26684 320436 1087  311  1090   1  8
26685 320436 1087  311   866   1  8
26686 320436 1087  311  1021   1  8
26687 320436 1087  311  1103   1  8
26688 320436 1087  311  1944   1  8
26689 320436 1087  311  1818   1  8
26690 320436 1087  311  6726   1  8
26691 320436 1087  311  2244   1  8
26692 320436 1087  311  1536   1  8
26693 320436 1087  311  2239   1  8
26694 320436 1087  311  1198   1  8
26695 320436 1087  311  1461   1  8
26696 320436 1087  311  1533   1  8
26697 320436 1087  311  1905   1  8
26698 320436 1087  311  1136   1  8
26699 320436 1087  311  2250   1  8
26700 320436 1087  311  1521   1  8
26701 320436 1087  311  4456   1  8
26702 320436 1087  311   967   1  8
26703 320436 1087  311  2677   1  8
26704 320436 1087  311  3530   1  8
26705 320436 1087  311  4704   1  8
26706 320436 1087  311  1798   1  8
26707 320436 1087  311  5135   1  8
26708 320436 1087  311  1469   1  8
26709 320436 1087  311  1546   1  8
26710 320436 1087  311  2849   1  8
26711 320436 1087  311  3119   1  8
26712 320436 1087  311  2986   1  8
26713 320436 1087  311  1398   1  8
26714 320436 1087  311  1886   1  8
26715 320436 1087  311  1732   1  8
26716 320436 1087  311   590   1  8
26717 320436 1087  311  3457   1  8
26718 320436 1087  311  3764   1  8
26719 320436 1087  311   603   1  8
26720 320436 1087  311  5804   1  8
26721 320436 1087  311   864   1  8
26722 320436 1087  311  1764   1  8
26723 320436 1087  311   640   1  8
26724 320436 1087  311  6038   1  8
26725 320436 1087  311  1457   1  8
26726 320436 1087  311   690   1  8
26727 320436 1087  311  1170   1  8
26728 320436 1087  311  2255   1  8
26729 320436 1087  311  1417   1  8
26730 320436 1087  311   346   1  8
26731 320436 1087  311  3274   1  8
26732 320436 1087  311   964   1  8
26733 320436 1087  311  1572   1  8
26734 320436 1087  311  1686   1  8
26735 320436 1087  311   254   1  8
26736 320436 1087  311  1656   1  8
26737 320436 1087  311   436   1  8
26738 320436 1087  311  4649   1  8
26739 320436 1087  311  1232   1  8
26740 320436 1087  311  3765   1  8
26741 320436 1087  311  1010   1  8
26742 320436 1087  311  7387   1  8
26743 320436 1087  311  2240   1  8
26744 320436 1087  311  1910   1  8
26745 320436 1087  311   323   1  8
26746 320436 1087  311   736   1  8
26747 320436 1087  311   718   1  8
26748 320436 1087  311  1623   1  8
26749 320436 1087  311  1407   1  8
26750 320436 1087  311   667   1  8
26751 320436 1087  311   757   1  8
26752 320436 1087  311   671   1  8
26753 320436 1087  311  1118   1  8
26754 320436 1087  311  1239   1  8
26755 320436 1087  311   856   1  8
26756 320436 1087  311   916   1  8
26757 320436 1087  311  2851   1  8
26758 320436 1087  311  1497   1  8
26759 320436 1087  311   671   1  8
26760 320436 1087  311  1028   1  8
26761 320436 1087  311  8389   1  8
26762 320436 1087  311  5118   1  8
26763 320436 1087  311  1657   1  8
26764 320436 1087  311   340   1  8
26765 320436 1087  311   408   1  8
26766 320436 1087  311   851   1  8
26767 320436 1087  311  2762   1  8
26768 320436 1087  311  3217   1  8
26769 320436 1087  311  3849   1  8
26770 320436 1087  311  1919   1  8
26771 320436 1087  311  9540   1  8
26772 320436 1087  311  3519   1  8
26773 320436 1087  311   763   1  8
26774 320436 1087  311   843   1  8
26775 320436 1087  311  1228   1  8
26776 320436 1087  311  2210   1  8
26777 320436 1087  311   871   1  8
26778 320436 1087  311  1126   1  8
26779 320436 1087  311  1178   1  8
26780 320436 1087  311   776   1  8
26781 320436 1087  311  1576   1  8
26782 320436 1087  311  4334   1  8
26783 320436 1087  311   328   1  8
26784 320436 1087  311   624   1  8
26785 320436 1087  311  6122   1  8
26786 320436 1087  311  1230   1  8
26787 320436 1087  311  1130   1  8
26788 320436 1087  311  3585   1  8
26789 320436 1087  311  1796   1  8
26790 320436 1087  311  4034   1  8
26791 320436 1087  311  2072   1  8
26792 320436 1087  311  1527   1  8
26793 320436 1087  311   704   1  8
26794 320436 1087  311  6581   1  8
26795 320436 1087  311  4862   1  8
26796 320436 1087  311  2710   1  8
26797 320436 1087  311   691   1  8
26798 320436 1087  311  1847   1  8
26799 320436 1087  311  1341   1  8
26800 320436 1087  311  1443   1  8
26801 320436 1087  311  3603   1  8
26802 320436 1087  311  1519   1  8
26803 320436 1087  311  2152   1  8
26804 320436 1087  311   914   1  8
26805 320436 1087  311  2429   1  8
26806 320436 1087  311  1278   1  8
26807 320436 1087  311  1208   1  8
26808 320436 1087  311   733   1  8
26809 320436 1087  311  3147   1  8
26810 320436 1087  311  3202   1  8
26811 320436 1087  311   697   1  8
26812 320436 1087  311  1703   1  8
26813 320436 1087  311  3884   1  8
26814 320436 1087  311   940   1  8
26815 320436 1087  311  1035   1  8
26816 320436 1087  311   557   1  8
26817 320436 1087  311   473   1  8
26818 320436 1087  311  1921   1  8
26819 320436 1087  311  2305   1  8
26820 320436 1087  311  1954   1  8
26821 320436 1087  311  3823   1  8
26822 320436 1087  311  1046   1  8
26823 320436 1087  311   786   1  8
26824 320436 1087  311  4229   1  8
26825 320436 1087  311  6259   1  8
26826 320436 1087  311  2413   1  8
26827 320436 1087  311  1591   1  8
26828 320436 1087  311  4226   1  8
26829 320436 1087  311   645   1  8
26830 320436 1087  311  1078   1  8
26831 320436 1087  311   183   1  8
26832 320436 1087  311  2134   1  8
26833 320436 1087  311  2734   1  8
26834 320436 1087  311   711   1  8
26835 320436 1087  311  2443   1  8
26836 320436 1087  311   586   1  8
26837 320436 1087  311  1205   1  8
26838 320436 1087  311  2531   1  8
26839 320436 1087  311  1982   1  8
26840 320436 1087  311  4599   1  8
26841 320436 1087  311  1859   1  8
26842 320436 1087  311  1355   1  8
26843 320436 1087  311  2927   1  8
26844 320436 1087  311  1286   1  8
26845 320436 1087  311   503   1  8
26846 320436 1087  311  2556   1  8
26847 320436 1087  311  3159   1  8
26848 320436 1087  311  4532   1  8
26849 320436 1087  311  3132   1  8
26850 320436 1087  311  1475   1  8
26851 320436 1087  311   589   1  8
26852 320436 1087  311  6315   1  8
26853 320436 1087  311  2038   1  8
26854 320436 1087  311   744   1  8
26855 320436 1087  311   741   1  8
26856 320436 1087  311   454   1  8
26857 320436 1087  311   931   1  8
26858 320436 1087  311   761   1  8
26859 320436 1087  311  3361   1  8
26860 320436 1087  311  1673   1  8
26861 320436 1087  311   403   1  8
26862 320436 1087  311  1307   1  8
26863 320436 1087  311   994   1  8
26864 320436 1087  311  1541   1  8
26865 320436 1087  311  1876   1  8
26866 320436 1087  311  2621   1  8
26867 320436 1087  311  1038   1  8
26868 320436 1087  311   398   1  8
26869 320436 1087  311  1141   1  8
26870 320436 1087  311  1139   1  8
26871 320436 1087  311   701   1  8
26872 320436 1087  311  2131   1  8
26873 320436 1087  311  3420   1  8
26874 320436 1087  311   738   1  8
26875 320436 1087  311  1507   1  8
26876 320436 1087  311  1168   1  8
26877 320436 1087  311  1768   1  8
26878 320436 1087  311  2930   1  8
26879 320436 1087  311  1580   1  8
26880 320436 1087  311  1871   1  8
26881 320436 1087  311  2400   1  8
26882 320436 1087  311  1787   1  8
26883 320436 1087  311  2995   1  8
26884 320436 1087  311  1937   1  8
26885 320436 1087  311  2316   1  8
26886 320436 1087  311  1838   1  8
26887 320436 1087  311  1989   1  8
26888 320436 1087  311  1091   1  8
26889 320436 1087  311  4600   1  8
26890 320436 1087  311   715   1  8
26891 320436 1087  311  2412   1  8
26892 320436 1087  311  3329   1  8
26893 320436 1087  311  4551   1  8
26894 320436 1087  311  1796   1  8
26895 320436 1087  311   319   1  8
26896 320436 1087  311   284   1  8
26897 320436 1087  311  1578   1  8
26898 320436 1087  311  2254   1  8
26899 320436 1087  311  1818   1  8
26900 320436 1087  311   516   1  8
26901 320436 1087  311   737   1  8
26902 320436 1087  311  2342   1  8
26903 320436 1087  311  2160   1  8
26904 320727 1088  379  1433   1  8
26905 320727 1088  379  1011   1  8
26906 320727 1088  379  2064   1  8
26907 320727 1088  379  1498   1  8
26908 320727 1088  379  3315   1  8
26909 320727 1088  379   749   1  8
26910 320727 1088  379  2319   1  8
26911 320727 1088  379  3718   1  8
26912 320727 1088  379  4316   1  8
26913 320727 1088  379  2212   1  8
26914 320727 1088  379  2431   1  8
26915 320727 1088  379   812   1  8
26916 320727 1088  379  3526   1  8
26917 320727 1088  379  3159   1  8
26918 320727 1088  379   891   1  8
26919 320727 1088  379  1747   1  8
26920 320727 1088  379  1075   1  8
26921 320727 1088  379  2087   1  8
26922 320727 1088  379  1128   1  8
26923 320727 1088  379   770   1  8
26924 320727 1088  379  1077   1  8
26925 320727 1088  379  3651   1  8
26926 320727 1088  379  2320   1  8
26927 320727 1088  379  1484   1  8
26928 320727 1088  379  2588   1  8
26929 320727 1088  379   988   1  8
26930 320727 1088  379  2258   1  8
26931 320727 1088  379  4215   1  8
26932 320727 1088  379  1085   1  8
26933 320727 1088  379  1121   1  8
26934 320727 1088  379   679   1  8
26935 320727 1088  379  1104   1  8
26936 320727 1088  379  4318   1  8
26937 320727 1088  379  1982   1  8
26938 320727 1088  379   743   1  8
26939 320727 1088  379  1609   1  8
26940 320727 1088  379  2113   1  8
26941 320727 1088  379  4941   1  8
26942 320727 1088  379   418   1  8
26943 320727 1088  379  5890   1  8
26944 320727 1088  379  1976   1  8
26945 320727 1088  379  1559   1  8
26946 320727 1088  379   649   1  8
26947 320727 1088  379  1273   1  8
26948 320727 1088  379  2257   1  8
26949 320727 1088  379  2518   1  8
26950 320727 1088  379  4346   1  8
26951 320727 1088  379   479   1  8
26952 320727 1088  379  1825   1  8
26953 320727 1088  379   296   1  8
26954 320727 1088  379   494   1  8
26955 320727 1088  379  1956   1  8
26956 320727 1088  379  2132   1  8
26957 320727 1088  379  3230   1  8
26958 320727 1088  379   768   1  8
26959 320727 1088  379   889   1  8
26960 320727 1088  379   500   1  8
26961 320727 1088  379   909   1  8
26962 320727 1088  379  2761   1  8
26963 320727 1088  379  1196   1  8
26964 320727 1088  379  2846   1  8
26965 320727 1088  379  8718   1  8
26966 320727 1088  379  1309   1  8
26967 320727 1088  379  2780   1  8
26968 320727 1088  379  1438   1  8
26969 320727 1088  379  2741   1  8
26970 320727 1088  379   807   1  8
26971 320727 1088  379  1257   1  8
26972 320727 1088  379  3104   1  8
26973 320727 1088  379  1118   1  8
26974 320727 1088  379  1160   1  8
26975 320727 1088  379  1314   1  8
26976 320727 1088  379  1723   1  8
26977 320727 1088  379  1092   1  8
26978 320727 1088  379  1647   1  8
26979 320727 1088  379   933   1  8
26980 320727 1088  379  1336   1  8
26981 320727 1088  379   968   1  8
26982 320727 1088  379   944   1  8
26983 320727 1088  379  2525   1  8
26984 320727 1088  379   858   1  8
26985 320727 1088  379  4904   1  8
26986 320727 1088  379  1872   1  8
26987 320727 1088  379   979   1  8
26988 320727 1088  379   180   1  8
26989 320727 1088  379  1169   1  8
26990 320727 1088  379  1485   1  8
26991 320727 1088  379   351   1  8
26992 320727 1088  379  1687   1  8
26993 320727 1088  379  1045   1  8
26994 320727 1088  379  1915   1  8
26995 320727 1088  379   993   1  8
26996 320727 1088  379   714   1  8
26997 320727 1088  379  2445   1  8
26998 320727 1088  379  1112   1  8
26999 320727 1088  379   677   1  8
27000 320727 1088  379  1639   1  8
27001 320727 1088  379  3237   1  8
27002 320727 1088  379  1262   1  8
27003 320727 1088  379   865   1  8
27004 320727 1088  379  1658   1  8
27005 320727 1088  379  1828   1  8
27006 320727 1088  379   233   1  8
27007 320727 1088  379  1714   1  8
27008 320727 1088  379  6845   1  8
27009 320727 1088  379  1732   1  8
27010 320727 1088  379   575   1  8
27011 320727 1088  379   639   1  8
27012 320727 1088  379  1320   1  8
27013 320727 1088  379  2042   1  8
27014 320727 1088  379   806   1  8
27015 320727 1088  379  1435   1  8
27016 320727 1088  379  3074   1  8
27017 320727 1088  379   822   1  8
27018 320727 1088  379   378   1  8
27019 320727 1088  379  1020   1  8
27020 320727 1088  379   563   1  8
27021 320727 1088  379  2004   1  8
27022 320727 1088  379  1651   1  8
27023 320727 1088  379  1926   1  8
27024 320727 1088  379  5853   1  8
27025 320727 1088  379   353   1  8
27026 320727 1088  379  4273   1  8
27027 320727 1088  379   731   1  8
27028 320727 1088  379  2523   1  8
27029 320727 1088  379   372   1  8
27030 320727 1088  379   567   1  8
27031 320727 1088  379  1013   1  8
27032 320727 1088  379   697   1  8
27033 320727 1088  379   652   1  8
27034 320727 1088  379   701   1  8
27035 320727 1088  379  3545   1  8
27036 320727 1088  379  2042   1  8
27037 320727 1088  379  1140   1  8
27038 320727 1088  379  1201   1  8
27039 320727 1088  379   450   1  8
27040 320727 1088  379  1104   1  8
27041 320727 1088  379  1110   1  8
27042 320727 1088  379  1598   1  8
27043 320727 1088  379  4604   1  8
27044 320727 1088  379  1068   1  8
27045 320727 1088  379  4222   1  8
27046 320727 1088  379   448   1  8
27047 320727 1088  379   908   1  8
27048 320727 1088  379  2588   1  8
27049 320727 1088  379   819   1  8
27050 320727 1088  379   959   1  8
27051 320727 1088  379  5099   1  8
27052 320727 1088  379  2462   1  8
27053 320727 1088  379   721   1  8
27054 320727 1088  379  1675   1  8
27055 320727 1088  379  2023   1  8
27056 320727 1088  379   480   1  8
27057 320727 1088  379   574   1  8
27058 320727 1088  379   558   1  8
27059 320727 1088  379  1019   1  8
27060 320727 1088  379  1209   1  8
27061 320727 1088  379  1159   1  8
27062 320727 1088  379  1251   1  8
27063 320727 1088  379   404   1  8
27064 320727 1088  379  1370   1  8
27065 320727 1088  379  2044   1  8
27066 320727 1088  379  1400   1  8
27067 320727 1088  379  2129   1  8
27068 320727 1088  379  2854   1  8
27069 320727 1088  379   938   1  8
27070 320727 1088  379  4088   1  8
27071 320727 1088  379  1119   1  8
27072 320727 1088  379   925   1  8
27073 320727 1088  379  3318   1  8
27074 320727 1088  379   609   1  8
27075 320727 1088  379  1232   1  8
27076 320727 1088  379  1593   1  8
27077 320727 1088  379  7100   1  8
27078 320727 1088  379  5146   1  8
27079 320727 1088  379  1711   1  8
27080 320727 1088  379  1231   1  8
27081 320727 1088  379  1183   1  8
27082 320727 1088  379  1434   1  8
27083 320727 1088  379  1071   1  8
27084 320727 1088  379  5348   1  8
27085 320727 1088  379  5963   1  8
27086 320727 1088  379   651   1  8
27087 320727 1088  379  2370   1  8
27088 320727 1088  379  1491   1  8
27089 320727 1088  379  1250   1  8
27090 320727 1088  379  1841   1  8
27091 320727 1088  379  2582   1  8
27092 320727 1088  379  2311   1  8
27093 320727 1088  379  2985   1  8
27094 320727 1088  379   743   1  8
27095 320727 1088  379   450   1  8
27096 320727 1088  379   359   1  8
27097 320727 1088  379  2280   1  8
27098 320727 1088  379  1880   1  8
27099 320727 1088  379  1321   1  8
27100 320727 1088  379  2506   1  8
27101 320727 1088  379   469   1  8
27102 320727 1088  379  4788   1  8
27103 320727 1088  379  3714   1  8
27104 320727 1088  379  1069   1  8
27105 320727 1088  379  5848   1  8
27106 320727 1088  379  1953   1  8
27107 320727 1088  379  1906   1  8
27108 320727 1088  379  3252   1  8
27109 320727 1088  379  3006   1  8
27110 320727 1088  379  1464   1  8
27111 320727 1088  379  1376   1  8
27112 320727 1088  379  1288   1  8
27113 320727 1088  379  1047   1  8
27114 320727 1088  379  1300   1  8
27115 320727 1088  379  1841   1  8
27116 320727 1088  379  1420   1  8
27117 320727 1088  379   424   1  8
27118 320727 1088  379   747   1  8
27119 320727 1088  379  1529   1  8
27120 320727 1088  379  1423   1  8
27121 320727 1088  379   844   1  8
27122 320727 1088  379  1261   1  8
27123 320727 1088  379  1358   1  8
27124 320727 1088  379   426   1  8
27125 320727 1088  379  3327   1  8
27126 320727 1088  379   932   1  8
27127 320727 1088  379  1042   1  8
27128 320727 1088  379   459   1  8
27129 320727 1088  379  1182   1  8
27130 320727 1088  379  2670   1  8
27131 320727 1088  379  3073   1  8
27132 320727 1088  379   638   1  8
27133 320727 1088  379   918   1  8
27134 320727 1088  379   546   1  8
27135 320727 1088  379   769   1  8
27136 320727 1088  379  2950   1  8
27137 320727 1088  379  1555   1  8
27138 320727 1088  379  1293   1  8
27139 320727 1088  379   969   1  8
27140 320727 1088  379  1250   1  8
27141 320727 1088  379  1798   1  8
27142 320727 1088  379   969   1  8
27143 320727 1088  379  2115   1  8
27144 320727 1088  379   927   1  8
27145 320727 1088  379  3657   1  8
27146 320727 1088  379  2176   1  8
27147 320727 1088  379   344   1  8
27148 320727 1088  379  1775   1  8
27149 320727 1088  379  2079   1  8
27150 320727 1088  379  1147   1  8
27151 320727 1088  379   967   1  8
27152 320727 1088  379   602   1  8
27153 320727 1088  379  1184   1  8
27154 320727 1088  379  2061   1  8
27155 320727 1088  379   291   1  8
27156 320727 1088  379  2772   1  8
27157 320727 1088  379  1221   1  8
27158 320727 1088  379   760   1  8
